frame,flow_left,flow_center,flow_right,delta_left,delta_center,delta_right,flow_std,left_count,center_count,right_count,brake_thres,dodge_thres,probe_req,fps,state,collided,obstacle,side_safe,pos_x,pos_y,pos_z,yaw,speed,time,features,simgetimage_s,decode_s,processing_s,loop_s
144,14.790,11.840,9.643,-0.449,-0.315,-0.487,27.302,3,37,110,5.66,2.33,0.00,8.56,none,0,1,1,20.21,3.26,-0.26,-0.40,0.22,1751309391.32,150,0.071,0.021,0.024,0.117
145,13.988,11.395,9.109,-0.803,-0.445,-0.534,9.643,2,28,120,6.07,2.53,0.00,6.29,none,0,1,1,20.20,3.21,-0.27,-0.38,0.36,1751309391.43,150,0.107,0.020,0.028,0.159
146,13.509,9.949,8.687,-0.479,-1.445,-0.423,23.110,4,29,116,6.38,2.69,0.00,7.74,none,0,1,1,20.19,3.16,-0.27,-0.37,0.46,1751309391.59,149,0.082,0.022,0.023,0.129
147,12.516,8.366,8.254,-0.993,-1.584,-0.433,38.307,4,29,114,6.62,2.81,0.00,8.37,none,0,1,1,20.19,3.10,-0.28,-0.37,0.54,1751309391.72,147,0.070,0.023,0.024,0.120
148,11.729,7.375,7.967,-0.787,-0.991,-0.287,41.315,1,28,121,6.86,2.93,0.00,7.53,none,0,1,1,20.18,3.02,-0.28,-0.38,0.62,1751309391.84,150,0.091,0.020,0.023,0.133
149,9.556,6.461,7.848,-2.174,-0.914,-0.118,58.244,5,18,126,7.04,3.02,0.00,8.20,resume,0,0,0,20.18,2.95,-0.28,-0.38,0.68,1751309391.97,149,0.074,0.021,0.024,0.122
150,8.326,5.577,7.666,-1.230,-0.884,-0.182,59.416,4,22,122,7.43,3.21,0.00,8.22,none,0,0,1,20.18,2.86,-0.26,-0.23,0.81,1751309392.10,148,0.074,0.023,0.024,0.122
151,10.512,7.013,8.156,2.186,1.437,0.490,102.406,5,10,132,7.43,3.21,0.00,8.10,brake,0,1,0,20.19,2.78,-0.20,-0.19,0.81,1751309392.22,147,0.076,0.021,0.025,0.123
152,9.290,6.940,8.311,-1.222,-0.074,0.155,104.476,10,28,112,7.06,3.03,0.00,7.95,resume,0,0,0,20.23,2.70,-0.16,0.32,0.69,1751309392.34,150,0.077,0.021,0.025,0.126
153,9.313,7.170,8.417,0.023,0.230,0.107,94.010,10,28,111,7.22,3.11,0.00,8.11,none,0,0,0,20.28,2.64,-0.14,0.14,0.74,1751309392.47,149,0.078,0.020,0.023,0.123
154,10.450,7.764,9.300,1.137,0.594,0.883,112.143,4,18,128,7.41,3.21,0.00,8.48,brake,0,1,0,20.34,2.58,-0.10,0.02,0.80,1751309392.59,150,0.075,0.021,0.023,0.118
155,11.389,8.548,9.931,0.938,0.784,0.631,63.723,10,24,116,7.39,3.19,0.00,7.79,none,0,1,0,20.42,2.53,-0.07,0.45,0.80,1751309392.71,150,0.082,0.021,0.023,0.128
156,12.145,9.781,10.195,0.756,1.233,0.263,86.696,9,23,116,7.06,3.03,0.00,7.82,none,0,1,0,20.51,2.49,-0.06,0.63,0.68,1751309392.84,148,0.082,0.020,0.025,0.128
157,13.474,10.950,10.557,1.329,1.169,0.363,100.558,2,14,131,5.36,2.18,0.00,1.58,dodge_left,0,1,1,20.69,2.37,-0.09,0.61,0.12,1751309392.96,147,0.079,0.021,0.024,0.631
158,14.222,11.610,10.858,0.748,0.660,0.300,60.864,3,16,125,5.35,2.17,0.00,17.46,none,0,1,1,20.70,2.37,-0.09,0.61,0.12,1751309393.59,144,0.075,0.021,0.023,0.057
159,14.065,11.604,10.522,-0.156,-0.007,-0.335,18.848,4,39,106,5.41,2.21,0.00,19.07,none,0,1,1,20.69,2.35,-0.09,0.63,0.14,1751309393.65,149,0.072,0.023,0.025,0.052
160,15.448,12.055,10.420,1.383,0.451,-0.102,60.953,3,45,102,5.64,2.32,0.00,8.17,none,0,1,1,20.69,2.33,-0.09,0.69,0.21,1751309393.70,150,0.076,0.021,0.024,0.122
161,13.764,10.937,9.744,-1.684,-1.118,-0.676,44.141,1,48,100,5.91,2.46,0.00,8.46,none,0,1,1,20.68,2.31,-0.09,0.73,0.30,1751309393.83,149,0.070,0.020,0.026,0.118
162,13.169,10.289,8.945,-0.596,-0.648,-0.799,12.407,3,41,106,6.28,2.64,0.00,5.91,none,0,1,1,20.66,2.24,-0.10,0.75,0.43,1751309393.95,150,0.120,0.022,0.026,0.169
163,12.317,9.618,8.626,-0.852,-0.671,-0.319,18.661,5,42,101,6.56,2.78,0.00,7.15,none,0,1,1,20.66,2.18,-0.10,0.75,0.52,1751309394.11,148,0.094,0.020,0.023,0.140
164,11.399,9.036,7.983,-0.917,-0.581,-0.643,27.524,8,43,97,6.81,2.90,0.00,7.16,none,0,1,1,20.65,2.10,-0.11,0.75,0.60,1751309394.25,148,0.094,0.020,0.025,0.140
165,11.144,8.469,7.672,-0.256,-0.567,-0.311,33.437,4,44,99,7.03,3.01,0.00,6.86,none,0,1,1,20.64,2.01,-0.11,0.75,0.68,1751309394.39,147,0.100,0.022,0.024,0.146
166,10.792,7.473,7.506,-0.352,-0.996,-0.166,50.211,8,42,98,7.18,3.09,0.00,8.39,none,0,1,1,20.64,1.93,-0.11,0.75,0.73,1751309394.54,148,0.069,0.021,0.025,0.119
167,9.571,6.460,7.127,-1.221,-1.013,-0.379,45.431,13,35,101,7.31,3.15,0.00,8.21,resume,0,0,1,20.63,1.83,-0.11,0.74,0.77,1751309394.66,149,0.075,0.021,0.024,0.122
168,9.110,5.982,6.823,-0.461,-0.478,-0.304,46.693,11,36,98,7.40,3.20,0.00,7.58,none,0,0,1,20.63,1.73,-0.09,0.65,0.80,1751309394.78,145,0.084,0.021,0.025,0.132
169,10.086,6.877,7.409,0.976,0.894,0.586,102.125,11,43,88,7.31,3.16,0.00,8.36,none,0,0,0,20.65,1.64,-0.06,0.31,0.77,1751309394.91,142,0.073,0.020,0.024,0.120
170,9.253,7.009,7.796,-0.833,0.133,0.386,79.527,19,53,72,7.40,3.20,0.00,7.37,none,0,0,0,20.70,1.55,-0.04,0.03,0.80,1751309395.03,144,0.088,0.021,0.024,0.136
171,9.808,7.292,8.503,0.555,0.283,0.707,67.127,18,56,75,7.65,3.32,0.00,8.55,none,0,0,0,20.77,1.48,-0.02,-0.08,0.88,1751309395.17,149,0.072,0.021,0.022,0.117
172,10.194,7.610,9.079,0.386,0.318,0.577,52.869,18,75,56,7.98,3.49,0.00,8.60,none,0,0,0,20.86,1.43,0.00,-0.10,0.99,1751309395.28,149,0.072,0.020,0.024,0.116
173,10.447,8.082,9.541,0.253,0.472,0.462,33.145,12,85,51,8.32,3.66,0.00,8.50,none,0,0,0,20.96,1.38,0.02,-0.06,1.11,1751309395.40,148,0.069,0.021,0.023,0.118
174,10.757,8.654,10.106,0.310,0.572,0.565,32.977,10,90,50,8.69,3.85,0.00,8.02,brake,0,1,0,21.10,1.33,0.04,-0.00,1.23,1751309395.52,150,0.076,0.021,0.027,0.125
175,10.881,9.180,10.686,0.124,0.526,0.580,41.280,8,90,51,5.41,2.20,0.00,1.61,dodge_left,1,1,1,21.18,1.27,0.07,-0.01,0.14,1751309395.64,149,0.070,0.021,0.026,0.619
176,11.019,9.546,11.110,0.139,0.366,0.423,89.062,9,83,56,5.41,2.21,0.00,17.03,none,0,1,1,21.18,1.27,0.07,-0.01,0.14,1751309396.26,148,0.074,0.019,0.024,0.059
177,11.246,9.275,10.557,0.227,-0.272,-0.553,17.828,6,89,54,5.47,2.23,0.00,16.23,none,0,1,1,21.17,1.26,0.07,-0.00,0.16,1751309396.32,149,0.076,0.023,0.022,0.062
178,11.627,9.561,10.502,0.381,0.286,-0.055,52.575,5,92,53,5.60,2.30,0.00,9.97,none,0,1,1,21.15,1.25,0.07,0.03,0.20,1751309396.38,150,0.072,0.021,0.023,0.100
179,10.970,8.793,9.823,-0.657,-0.768,-0.680,35.824,5,88,57,5.82,2.41,0.00,8.19,none,0,1,1,21.13,1.23,0.07,0.04,0.28,1751309396.48,150,0.073,0.022,0.023,0.122
180,9.715,8.009,8.841,-1.255,-0.784,-0.981,16.946,0,94,56,6.09,2.54,0.00,8.26,none,0,1,1,21.12,1.19,0.07,0.04,0.36,1751309396.61,150,0.074,0.021,0.025,0.121
181,8.321,7.138,7.874,-1.394,-0.871,-0.967,17.180,0,96,54,6.32,2.66,0.00,8.98,none,0,1,1,21.11,1.15,0.06,0.04,0.44,1751309396.73,150,0.068,0.020,0.021,0.111
182,7.132,6.559,7.187,-1.189,-0.578,-0.687,17.622,0,102,48,6.60,2.80,0.00,7.20,none,0,1,1,21.09,1.08,0.06,0.03,0.53,1751309396.84,150,0.081,0.021,0.023,0.139
183,6.341,5.946,6.438,-0.791,-0.614,-0.749,26.123,0,106,44,6.80,2.90,0.00,8.90,none,0,1,1,21.09,1.02,0.06,0.03,0.60,1751309396.98,150,0.075,0.022,0.026,0.112
184,5.304,5.428,5.679,-1.037,-0.517,-0.759,34.295,0,121,29,6.97,2.99,0.00,8.66,none,0,1,1,21.08,0.95,0.06,0.02,0.66,1751309397.09,150,0.071,0.021,0.023,0.115
185,4.294,5.735,4.897,-1.010,0.306,-0.782,99.163,0,131,16,7.12,3.06,0.00,9.00,none,0,1,1,21.07,0.87,0.06,0.02,0.71,1751309397.20,147,0.067,0.019,0.023,0.111
186,3.172,6.340,4.482,-1.122,0.605,-0.415,112.574,0,73,75,7.25,3.12,0.00,9.14,none,0,1,1,21.07,0.79,0.06,0.01,0.75,1751309397.32,148,0.068,0.018,0.023,0.109
187,4.805,6.090,5.455,1.633,-0.249,0.973,114.264,1,0,149,7.36,3.18,0.00,8.74,resume,0,0,1,21.06,0.70,0.06,0.01,0.79,1751309397.43,150,0.070,0.019,0.022,0.114
188,3.599,5.223,6.062,-1.206,-0.868,0.607,107.638,0,0,148,7.36,3.18,0.00,8.79,none,0,0,1,21.06,0.61,0.06,0.03,0.79,1751309397.54,148,0.072,0.018,0.023,0.114
189,4.875,7.080,7.696,1.276,1.857,1.634,168.132,10,15,114,5.81,2.40,0.00,1.60,dodge_left,1,1,1,21.20,0.28,0.08,0.78,0.27,1751309397.65,139,0.066,0.019,0.026,0.623
190,6.888,9.075,9.442,2.014,1.995,1.746,189.710,50,34,52,5.80,2.40,0.00,17.82,none,0,1,0,21.20,0.28,0.08,0.78,0.26,1751309398.28,136,0.070,0.018,0.027,0.056
191,9.156,11.608,11.842,2.268,2.533,2.400,219.045,60,38,37,5.76,2.38,0.00,16.23,none,0,1,0,21.20,0.25,0.08,0.78,0.25,1751309398.33,135,0.074,0.020,0.030,0.062
192,11.820,14.327,14.434,2.663,2.719,2.592,402.040,58,50,24,5.86,2.43,0.00,9.64,none,0,1,0,21.19,0.22,0.09,0.83,0.29,1751309398.39,132,0.073,0.019,0.024,0.104
193,14.484,16.701,16.806,2.664,2.375,2.372,357.602,31,74,24,6.07,2.53,0.00,8.43,none,0,1,0,21.19,0.18,0.09,0.86,0.36,1751309398.50,129,0.070,0.019,0.028,0.119
194,17.053,19.171,19.683,2.569,2.470,2.877,362.991,55,60,11,6.29,2.64,0.00,8.80,none,0,1,0,21.18,0.14,0.09,0.88,0.43,1751309398.62,126,0.070,0.020,0.024,0.114
195,19.623,20.342,22.838,2.570,1.170,3.155,312.146,66,59,14,6.51,2.75,0.00,8.95,none,0,1,0,21.18,0.09,0.09,0.88,0.50,1751309398.73,139,0.067,0.019,0.024,0.112
196,22.321,21.713,24.880,2.699,1.371,2.041,299.795,65,26,41,6.71,2.86,0.00,8.68,none,0,1,0,21.17,0.03,0.09,0.89,0.57,1751309398.84,132,0.072,0.018,0.022,0.115
197,22.092,24.322,26.445,-0.229,2.609,1.566,224.063,56,29,42,6.91,2.96,0.00,8.01,none,0,1,0,21.17,-0.05,0.09,0.89,0.64,1751309398.96,127,0.077,0.021,0.025,0.125
198,25.154,27.272,27.387,3.062,2.949,0.942,315.480,38,55,44,7.07,3.03,0.00,8.69,none,0,1,0,21.17,-0.13,0.09,0.89,0.69,1751309399.08,137,0.067,0.022,0.023,0.115
199,25.536,27.713,27.536,0.382,0.441,0.149,288.371,16,98,30,7.21,3.10,0.00,8.83,none,0,1,0,21.16,-0.21,0.09,0.89,0.74,1751309399.20,144,0.069,0.019,0.024,0.113
200,25.867,28.304,28.193,0.332,0.592,0.656,306.751,28,73,38,7.32,3.16,0.00,8.83,none,0,1,0,21.16,-0.29,0.09,0.89,0.77,1751309399.31,139,0.069,0.018,0.024,0.113
201,26.605,28.122,28.295,0.738,-0.182,0.102,304.940,37,38,60,7.42,3.21,0.00,8.64,none,0,1,0,21.16,-0.38,0.10,0.89,0.81,1751309399.43,135,0.069,0.022,0.023,0.116
202,26.436,28.034,28.171,-0.169,-0.088,-0.123,323.014,13,32,93,7.52,3.26,0.00,8.21,none,0,1,0,21.16,-0.48,0.10,0.89,0.84,1751309399.54,138,0.080,0.018,0.022,0.122
203,27.519,27.911,28.009,1.083,-0.123,-0.163,325.981,12,59,56,7.58,3.29,0.00,9.13,none,0,1,0,21.16,-0.58,0.10,0.89,0.86,1751309399.66,127,0.065,0.018,0.024,0.110
204,28.478,27.956,27.544,0.959,0.045,-0.465,327.562,20,71,42,7.65,3.32,0.00,8.83,none,0,1,0,21.16,-0.68,0.10,0.89,0.88,1751309399.77,133,0.069,0.020,0.022,0.113
205,29.172,28.746,26.755,0.694,0.790,-0.789,391.677,29,26,74,7.70,3.35,0.00,8.64,none,0,1,0,21.16,-0.78,0.10,0.89,0.90,1751309399.88,129,0.069,0.020,0.025,0.116
206,29.302,28.924,27.367,0.129,0.178,0.612,365.727,30,32,54,7.75,3.37,0.00,7.88,none,0,1,0,21.16,-0.89,0.10,0.89,0.92,1751309400.00,116,0.072,0.021,0.021,0.127
207,29.166,27.844,26.657,-0.136,-1.080,-0.711,256.084,68,2,1,7.79,3.39,0.00,7.25,resume,0,0,0,21.16,-1.02,0.10,0.88,0.93,1751309400.13,71,0.092,0.023,0.022,0.138
208,27.075,24.894,24.366,-2.091,-2.949,-2.291,87.807,150,0,0,7.73,3.36,0.00,8.78,none,0,0,1,21.17,-1.13,0.10,0.65,0.91,1751309400.27,150,0.082,0.019,0.024,0.114
209,25.744,22.927,22.094,-1.331,-1.968,-2.272,74.344,40,107,0,5.68,2.34,0.00,1.53,dodge_right,1,1,1,21.22,-1.42,0.11,1.90,0.23,1751309400.38,147,0.092,0.018,0.025,0.652
210,24.452,21.047,19.472,-1.292,-1.880,-2.622,77.587,67,83,0,5.67,2.34,0.00,17.21,none,0,1,1,21.22,-1.42,0.11,1.91,0.22,1751309401.03,150,0.079,0.023,0.022,0.058
