frame,flow_left,flow_center,flow_right,delta_left,delta_center,delta_right,flow_std,left_count,center_count,right_count,brake_thres,dodge_thres,probe_req,fps,state,collided,obstacle,side_safe,pos_x,pos_y,pos_z,yaw,speed,time,features,simgetimage_s,decode_s,processing_s,loop_s
144,13.494,8.805,8.959,-0.286,-0.304,-0.373,23.869,1,55,93,10.85,3.82,0.00,6.84,none,0,0,1,20.96,2.68,-0.06,-0.11,1.21,1751311634.41,149,0.099,0.020,0.024,0.146
145,13.572,8.547,8.906,0.077,-0.258,-0.053,44.905,3,57,90,11.25,3.97,0.00,8.38,none,0,0,1,21.10,2.72,-0.03,-0.14,1.31,1751311634.55,150,0.074,0.021,0.024,0.119
146,13.529,8.198,8.948,-0.042,-0.349,0.041,46.420,3,59,88,11.65,4.12,0.00,7.88,none,0,0,1,21.27,2.75,-0.01,-0.13,1.41,1751311634.67,150,0.082,0.019,0.024,0.127
147,14.132,7.876,8.996,0.603,-0.322,0.048,53.556,4,71,70,11.97,4.24,0.00,8.85,none,0,0,1,21.43,2.78,0.01,-0.09,1.49,1751311634.80,145,0.070,0.020,0.022,0.113
148,13.872,7.394,8.831,-0.260,-0.482,-0.165,43.961,4,76,70,12.31,4.37,0.00,7.22,none,0,0,1,21.64,2.80,0.03,-0.03,1.58,1751311634.91,150,0.094,0.019,0.024,0.139
149,14.296,6.734,8.833,0.424,-0.660,0.001,53.341,2,97,51,12.55,4.46,0.00,8.70,none,0,0,1,21.83,2.82,0.03,0.00,1.64,1751311635.05,150,0.069,0.021,0.023,0.115
150,14.408,5.910,8.381,0.112,-0.824,-0.452,38.086,2,112,34,12.77,4.54,0.00,8.26,none,0,0,1,22.02,2.84,0.04,0.03,1.69,1751311635.17,148,0.076,0.020,0.023,0.121
151,14.354,5.321,8.112,-0.054,-0.589,-0.269,31.501,2,122,24,12.98,4.62,0.00,6.95,none,0,0,1,22.27,2.86,0.04,0.03,1.75,1751311635.29,148,0.096,0.021,0.025,0.144
152,14.169,5.165,8.556,-0.185,-0.156,0.445,49.626,1,128,20,13.13,4.68,0.00,8.31,none,0,0,1,22.48,2.87,0.04,0.02,1.78,1751311635.43,149,0.072,0.020,0.026,0.120
153,15.024,5.361,9.913,0.854,0.196,1.357,42.706,2,136,11,13.27,4.73,0.00,7.57,none,0,0,1,22.72,2.88,0.04,0.01,1.82,1751311635.55,149,0.085,0.022,0.024,0.132
154,15.501,5.730,10.792,0.477,0.370,0.879,51.201,3,137,10,13.39,4.77,0.00,7.25,none,0,0,1,22.97,2.89,0.04,-0.00,1.85,1751311635.68,150,0.088,0.022,0.028,0.138
155,15.540,6.124,12.026,0.040,0.394,1.234,65.433,5,132,8,13.48,4.81,0.00,7.82,resume_reinforce,0,0,1,23.21,2.89,0.04,-0.01,1.87,1751311635.82,145,0.078,0.021,0.025,0.128
156,15.906,6.696,12.636,0.365,0.572,0.610,70.065,9,131,10,9.50,3.31,0.00,1.58,dodge_left,0,1,1,24.06,2.91,-0.28,-0.11,0.88,1751311635.95,150,0.078,0.020,0.023,0.633
157,16.174,7.248,12.767,0.268,0.552,0.130,81.508,17,122,9,9.44,3.29,0.00,17.09,none,0,1,0,24.06,2.91,-0.28,-0.11,0.86,1751311636.58,148,0.077,0.022,0.024,0.059
158,15.735,8.027,13.426,-0.438,0.779,0.660,77.745,39,60,45,8.48,2.93,0.00,15.93,none,0,1,0,24.08,2.91,-0.32,-0.02,0.62,1751311636.64,144,0.096,0.022,0.026,0.063
159,15.022,8.469,13.541,-0.714,0.443,0.115,66.376,40,66,40,7.20,2.45,0.00,16.09,none,0,1,0,24.10,2.91,-0.35,0.17,0.30,1751311636.70,146,0.073,0.020,0.025,0.062
160,14.429,9.130,14.170,-0.593,0.661,0.629,75.955,46,65,37,6.52,2.20,0.00,11.16,none,0,1,0,24.12,2.91,-0.36,0.52,0.13,1751311636.77,148,0.086,0.024,0.024,0.090
161,14.319,9.855,14.610,-0.110,0.725,0.440,113.436,41,68,37,6.84,2.32,0.00,8.37,none,0,1,0,24.12,2.89,-0.36,0.71,0.21,1751311636.86,146,0.073,0.021,0.025,0.119
162,14.722,10.138,14.663,0.404,0.283,0.053,81.784,30,67,48,7.30,2.49,0.00,7.83,none,0,1,0,24.12,2.85,-0.36,0.80,0.33,1751311636.98,145,0.077,0.025,0.025,0.128
163,14.008,10.564,14.343,-0.714,0.425,-0.320,54.807,25,56,62,7.70,2.64,0.00,8.24,none,0,1,0,24.12,2.81,-0.37,0.84,0.42,1751311637.10,143,0.073,0.021,0.025,0.121
164,13.512,10.900,14.332,-0.497,0.336,-0.011,62.215,34,55,60,8.05,2.77,0.00,8.14,none,0,1,0,24.12,2.75,-0.36,0.86,0.51,1751311637.22,149,0.075,0.022,0.023,0.123
165,13.105,11.070,13.527,-0.407,0.171,-0.805,77.854,37,64,49,8.38,2.89,0.00,7.55,none,0,1,0,24.11,2.68,-0.36,0.86,0.59,1751311637.35,150,0.086,0.021,0.024,0.133
166,12.551,11.184,13.242,-0.554,0.113,-0.285,90.018,50,49,47,8.63,2.99,0.00,8.34,none,0,1,0,24.11,2.60,-0.36,0.86,0.66,1751311637.48,146,0.072,0.023,0.025,0.120
167,11.757,11.252,13.281,-0.794,0.068,0.039,79.421,49,56,45,8.86,3.07,0.00,7.54,none,0,1,0,24.11,2.51,-0.36,0.86,0.72,1751311637.60,150,0.083,0.021,0.026,0.133
168,11.917,11.089,12.882,0.160,-0.163,-0.398,79.302,45,59,46,9.04,3.14,0.00,8.30,none,0,1,0,24.11,2.42,-0.36,0.86,0.76,1751311637.73,150,0.073,0.021,0.024,0.120
169,12.041,11.200,12.779,0.123,0.110,-0.104,84.991,49,52,43,9.19,3.20,0.00,8.38,none,0,1,0,24.10,2.33,-0.35,0.86,0.80,1751311637.85,144,0.070,0.022,0.025,0.119
170,12.111,11.063,12.455,0.071,-0.137,-0.324,82.787,55,43,51,9.32,3.25,0.00,8.17,none,0,1,0,24.10,2.23,-0.35,0.86,0.83,1751311637.97,149,0.072,0.021,0.027,0.122
171,12.087,10.749,12.400,-0.024,-0.314,-0.055,68.354,53,44,52,9.45,3.29,0.00,6.43,none,0,1,0,24.10,2.10,-0.35,0.86,0.86,1751311638.09,149,0.099,0.028,0.028,0.156
172,12.297,10.871,12.248,0.210,0.122,-0.152,84.597,53,49,46,9.55,3.33,0.00,7.12,none,0,1,0,24.10,1.98,-0.35,0.86,0.89,1751311638.25,148,0.094,0.020,0.025,0.140
173,12.352,10.713,12.099,0.055,-0.159,-0.149,95.836,22,69,58,9.62,3.36,0.00,7.98,none,0,1,0,24.10,1.86,-0.35,0.86,0.91,1751311638.39,149,0.073,0.026,0.024,0.125
174,12.137,10.656,11.818,-0.215,-0.057,-0.281,95.159,11,81,58,9.68,3.38,0.00,7.95,none,0,1,0,24.11,1.75,-0.34,0.86,0.92,1751311638.52,150,0.077,0.021,0.024,0.126
175,12.610,10.521,11.471,0.473,-0.135,-0.348,82.242,4,86,57,9.73,3.40,0.00,8.29,none,0,1,0,24.11,1.64,-0.34,0.86,0.93,1751311638.64,147,0.072,0.022,0.027,0.121
176,12.924,10.487,11.144,0.314,-0.035,-0.326,76.233,6,82,61,9.77,3.41,0.00,7.64,none,0,1,0,24.11,1.51,-0.34,0.86,0.94,1751311638.76,149,0.081,0.024,0.024,0.131
177,13.665,10.520,10.852,0.741,0.033,-0.292,89.908,6,91,51,9.81,3.43,0.00,8.34,none,0,1,0,24.11,1.40,-0.34,0.86,0.95,1751311638.89,148,0.072,0.023,0.026,0.120
178,13.885,10.382,10.880,0.220,-0.138,0.027,93.762,7,67,74,9.83,3.44,0.00,8.29,none,0,1,0,24.11,1.29,-0.34,0.86,0.96,1751311639.01,148,0.071,0.022,0.025,0.121
179,14.188,10.680,10.741,0.303,0.298,-0.139,98.975,4,51,93,9.86,3.45,0.00,6.50,none,0,1,0,24.11,1.14,-0.34,0.86,0.97,1751311639.13,148,0.105,0.025,0.023,0.154
180,13.936,11.345,10.718,-0.252,0.666,-0.022,175.737,3,42,100,9.88,3.46,0.00,7.21,none,0,1,0,24.11,1.01,-0.34,0.86,0.97,1751311639.29,145,0.091,0.022,0.025,0.139
181,13.292,11.820,10.563,-0.644,0.475,-0.155,175.898,4,33,108,9.90,3.46,0.00,7.88,none,0,1,0,24.11,0.88,-0.34,0.86,0.97,1751311639.43,145,0.080,0.020,0.024,0.127
182,12.689,11.758,10.372,-0.603,-0.062,-0.191,141.154,2,39,104,9.91,3.47,0.00,8.72,none,0,1,0,24.12,0.77,-0.33,0.86,0.98,1751311639.55,145,0.069,0.020,0.023,0.115
183,12.224,11.783,10.199,-0.465,0.025,-0.173,90.456,10,29,106,9.92,3.47,0.00,8.40,none,0,1,0,24.12,0.66,-0.33,0.86,0.98,1751311639.67,145,0.073,0.021,0.024,0.119
184,12.201,12.146,10.283,-0.023,0.364,0.084,97.237,25,6,113,9.68,3.38,0.00,3.07,resume,0,0,0,24.12,0.34,-0.33,0.86,0.92,1751311639.79,144,0.066,0.022,0.023,0.326
185,11.437,11.455,10.579,-0.765,-0.692,0.296,93.366,34,2,111,9.66,3.37,0.00,17.06,none,0,0,0,24.12,0.33,-0.33,0.86,0.92,1751311640.11,147,0.076,0.019,0.023,0.059
186,10.979,10.630,10.811,-0.458,-0.825,0.231,86.086,38,2,104,9.70,3.39,0.00,15.80,none,0,0,0,24.12,0.28,-0.32,0.48,0.92,1751311640.17,144,0.070,0.019,0.026,0.063
187,10.219,9.843,11.237,-0.760,-0.787,0.427,85.329,28,2,119,9.81,3.43,0.00,15.75,none,0,0,0,24.13,0.22,-0.29,0.12,0.95,1751311640.23,149,0.067,0.021,0.022,0.063
188,10.409,11.722,11.254,0.190,1.879,0.017,106.853,18,2,121,9.59,3.35,0.00,13.87,none,0,0,0,24.14,0.13,-0.24,-0.21,0.90,1751311640.30,141,0.075,0.020,0.024,0.072
189,10.421,12.187,11.666,0.012,0.465,0.412,100.006,8,2,135,9.55,3.33,0.00,8.50,none,0,0,0,24.19,0.05,-0.19,-0.26,0.89,1751311640.37,145,0.073,0.020,0.024,0.118
190,10.468,11.268,12.095,0.047,-0.919,0.429,122.071,24,3,120,9.74,3.40,0.00,8.40,none,0,0,0,24.25,-0.02,-0.14,-0.16,0.94,1751311640.49,147,0.072,0.020,0.024,0.119
191,11.180,10.837,12.843,0.712,-0.431,0.747,169.743,57,24,67,10.08,3.53,0.00,8.76,brake,0,1,0,24.34,-0.08,-0.10,-0.03,1.02,1751311640.61,148,0.069,0.020,0.022,0.114
192,11.407,10.580,13.121,0.226,-0.257,0.278,77.676,55,31,59,10.04,3.51,0.00,8.09,none,0,1,0,24.45,-0.13,-0.07,0.65,1.01,1751311640.72,145,0.080,0.022,0.021,0.124
193,12.108,12.663,13.600,0.701,2.084,0.479,140.139,20,10,120,8.48,2.93,0.00,3.16,resume,0,0,0,24.68,-0.23,-0.08,0.96,0.62,1751311640.84,150,0.072,0.019,0.021,0.317
194,12.370,13.725,13.900,0.262,1.061,0.301,116.771,5,3,140,8.44,2.92,0.00,17.61,none,0,0,0,24.69,-0.23,-0.08,0.96,0.61,1751311641.16,148,0.066,0.019,0.021,0.057
195,12.512,13.968,13.993,0.142,0.243,0.092,92.026,7,3,139,8.33,2.87,0.00,15.79,none,0,0,0,24.72,-0.25,-0.08,0.76,0.58,1751311641.22,149,0.072,0.018,0.030,0.063
196,12.544,15.127,14.190,0.032,1.159,0.197,84.499,9,4,136,8.41,2.90,0.00,16.12,none,0,0,0,24.76,-0.26,-0.06,0.51,0.60,1751311641.28,149,0.071,0.018,0.023,0.062
197,12.556,16.793,14.329,0.011,1.666,0.139,125.117,15,4,128,8.74,3.03,0.00,14.05,none,0,0,0,24.83,-0.28,-0.04,0.19,0.69,1751311641.34,147,0.069,0.019,0.025,0.071
198,12.215,15.563,14.566,-0.341,-1.229,0.237,109.335,31,4,114,9.21,3.21,0.00,8.87,none,0,0,0,24.90,-0.30,-0.02,-0.04,0.80,1751311641.41,149,0.066,0.020,0.025,0.113
199,12.047,14.721,14.436,-0.168,-0.843,-0.129,84.026,22,3,125,9.74,3.40,0.00,8.92,none,0,0,0,25.00,-0.32,0.00,-0.16,0.94,1751311641.53,150,0.069,0.019,0.022,0.112
200,13.059,14.225,14.266,1.011,-0.496,-0.170,112.307,14,3,131,10.29,3.61,0.00,8.60,none,0,0,0,25.11,-0.33,0.02,-0.20,1.07,1751311641.64,148,0.071,0.019,0.024,0.116
201,13.609,13.471,13.863,0.551,-0.754,-0.403,111.781,11,3,136,10.79,3.80,0.00,8.68,none,0,0,0,25.24,-0.34,0.04,-0.16,1.20,1751311641.76,150,0.073,0.019,0.024,0.115
202,14.383,13.048,13.911,0.773,-0.423,0.048,111.195,9,4,136,11.23,3.96,0.00,9.02,none,0,0,0,25.38,-0.35,0.05,-0.09,1.31,1751311641.87,149,0.070,0.018,0.021,0.111
203,14.654,10.398,13.624,0.271,-2.650,-0.287,112.990,17,2,131,11.60,4.10,0.00,9.53,none,0,0,0,25.52,-0.36,0.06,-0.03,1.40,1751311641.98,150,0.063,0.017,0.023,0.105
204,15.379,8.301,13.322,0.725,-2.097,-0.302,98.322,14,4,129,11.97,4.24,0.00,8.13,none,0,0,0,25.70,-0.37,0.07,0.03,1.49,1751311642.09,147,0.080,0.019,0.023,0.123
205,16.505,8.166,13.269,1.126,-0.134,-0.053,131.993,10,2,135,12.26,4.35,0.00,9.26,none,0,0,0,25.86,-0.37,0.07,0.06,1.56,1751311642.21,147,0.066,0.019,0.023,0.108
206,17.212,7.206,13.219,0.707,-0.960,-0.051,110.427,6,3,131,12.51,4.44,0.00,8.79,none,0,0,0,26.04,-0.38,0.08,0.06,1.63,1751311642.32,140,0.069,0.019,0.024,0.114
207,18.203,5.778,12.856,0.991,-1.429,-0.363,128.826,10,4,135,12.72,4.52,0.00,9.03,none,0,0,0,26.22,-0.38,0.08,0.05,1.68,1751311642.43,149,0.068,0.019,0.023,0.111
208,18.665,4.693,12.379,0.462,-1.085,-0.477,101.551,6,3,140,12.90,4.59,0.00,9.21,none,0,0,0,26.41,-0.38,0.07,0.03,1.73,1751311642.54,149,0.065,0.020,0.021,0.109
209,18.493,4.706,12.106,-0.172,0.013,-0.273,72.570,8,7,129,13.07,4.65,0.00,8.07,none,0,0,0,26.62,-0.39,0.07,0.01,1.77,1751311642.65,144,0.077,0.019,0.025,0.124
210,17.580,5.263,11.856,-0.913,0.556,-0.250,84.649,5,5,139,13.20,4.70,0.00,8.82,none,0,0,0,26.82,-0.39,0.07,-0.01,1.80,1751311642.77,149,0.067,0.021,0.022,0.113
211,17.259,5.575,11.757,-0.320,0.312,-0.099,96.194,4,4,140,13.32,4.75,0.00,8.01,none,0,0,0,27.05,-0.39,0.06,-0.02,1.83,1751311642.89,148,0.081,0.019,0.024,0.125
212,16.674,5.391,11.760,-0.586,-0.184,0.003,101.752,10,4,134,13.41,4.78,0.00,8.85,none,0,0,0,27.26,-0.39,0.06,-0.02,1.85,1751311643.01,148,0.070,0.019,0.022,0.113
213,15.854,5.766,11.926,-0.820,0.375,0.165,102.081,7,4,136,13.49,4.81,0.00,8.60,none,0,0,0,27.47,-0.39,0.05,-0.01,1.87,1751311643.13,147,0.069,0.023,0.022,0.116
214,15.678,6.438,12.110,-0.176,0.672,0.185,92.082,10,5,135,13.57,4.84,0.00,7.85,resume_reinforce,0,0,0,27.71,-0.40,0.05,-0.01,1.89,1751311643.24,150,0.074,0.022,0.026,0.127
215,15.861,6.619,11.860,0.184,0.181,-0.251,63.077,3,7,136,12.86,4.57,0.00,7.55,none,1,0,0,27.92,-0.40,0.05,-0.12,1.71,1751311643.37,146,0.087,0.021,0.023,0.133
216,16.857,6.824,12.045,0.995,0.206,0.185,131.284,4,9,137,12.94,4.60,0.00,8.64,none,0,0,0,28.11,-0.40,0.04,-0.43,1.74,1751311643.50,150,0.070,0.018,0.025,0.116
217,17.765,7.093,12.686,0.908,0.268,0.641,104.253,2,7,141,13.06,4.65,0.00,7.88,none,0,0,0,28.33,-0.40,0.04,-0.52,1.76,1751311643.62,150,0.081,0.019,0.024,0.127
218,17.623,6.947,13.218,-0.142,-0.145,0.532,104.935,10,4,133,13.17,4.69,0.00,8.87,none,0,0,0,28.53,-0.40,0.04,-0.43,1.79,1751311643.74,147,0.072,0.019,0.023,0.113
219,18.909,6.527,13.683,1.286,-0.420,0.465,114.776,7,6,136,13.27,4.73,0.00,8.79,none,0,0,0,28.73,-0.40,0.04,-0.27,1.82,1751311643.86,149,0.070,0.021,0.021,0.114
220,19.012,6.008,13.862,0.103,-0.519,0.179,84.393,1,4,144,13.38,4.77,0.00,7.67,none,0,0,0,28.97,-0.40,0.04,-0.06,1.84,1751311643.97,149,0.086,0.019,0.024,0.130
221,19.344,5.708,13.764,0.332,-0.299,-0.098,95.980,1,4,142,13.45,4.80,0.00,8.92,none,0,0,0,29.18,-0.40,0.04,0.07,1.86,1751311644.10,147,0.067,0.022,0.022,0.112
222,19.398,5.675,13.707,0.055,-0.034,-0.057,92.358,6,5,137,13.53,4.82,0.00,8.34,none,0,0,0,29.40,-0.39,0.04,0.14,1.88,1751311644.21,148,0.074,0.021,0.023,0.120
223,19.456,5.182,13.708,0.057,-0.492,0.001,94.425,6,5,134,13.59,4.85,0.00,8.33,none,0,0,0,29.63,-0.39,0.03,0.14,1.90,1751311644.33,145,0.078,0.018,0.022,0.120
224,19.200,4.449,13.700,-0.256,-0.733,-0.008,86.827,4,6,134,13.64,4.87,0.00,8.18,none,0,0,0,29.86,-0.39,0.03,0.11,1.91,1751311644.45,144,0.080,0.018,0.022,0.122
225,17.271,4.360,13.947,-1.929,-0.089,0.247,89.686,1,6,139,13.69,4.88,0.00,8.23,none,0,0,0,30.09,-0.39,0.03,0.05,1.92,1751311644.58,146,0.077,0.019,0.023,0.122
226,16.317,4.794,13.697,-0.954,0.433,-0.250,80.077,5,8,137,13.72,4.90,0.00,8.65,none,0,0,0,30.31,-0.39,0.03,0.00,1.93,1751311644.70,150,0.073,0.019,0.022,0.116
227,15.264,4.717,13.580,-1.053,-0.076,-0.117,105.685,6,9,135,13.75,4.91,0.00,8.19,none,0,0,0,30.55,-0.39,0.02,-0.03,1.94,1751311644.81,150,0.076,0.020,0.024,0.122
228,15.996,5.086,14.008,0.732,0.369,0.428,142.564,4,8,130,13.78,4.92,0.00,8.51,none,0,0,0,30.77,-0.39,0.02,-0.04,1.94,1751311644.93,142,0.072,0.020,0.023,0.117
229,15.729,4.817,14.252,-0.267,-0.268,0.244,130.604,6,11,130,13.80,4.92,0.00,9.12,none,0,0,0,30.99,-0.39,0.02,-0.04,1.95,1751311645.05,147,0.067,0.019,0.024,0.110
230,16.341,4.895,14.341,0.611,0.078,0.089,95.402,2,7,136,13.82,4.93,0.00,8.80,none,0,0,0,31.21,-0.39,0.02,-0.03,1.95,1751311645.16,145,0.069,0.019,0.023,0.114
231,16.377,4.997,14.220,0.036,0.102,-0.121,91.975,6,7,132,13.83,4.94,0.00,9.18,none,0,0,0,31.42,-0.39,0.02,-0.01,1.96,1751311645.28,145,0.068,0.018,0.021,0.109
232,16.994,5.156,14.214,0.618,0.159,-0.006,110.135,6,7,132,13.84,4.94,0.00,9.09,resume_reinforce,0,0,0,31.64,-0.39,0.02,-0.00,1.96,1751311645.38,145,0.068,0.020,0.022,0.110
233,17.681,5.256,14.281,0.686,0.100,0.067,110.278,6,7,135,13.85,4.94,0.00,8.79,none,0,0,0,31.86,-0.39,0.02,0.01,1.96,1751311645.49,148,0.069,0.021,0.022,0.114
234,17.447,5.257,14.532,-0.234,0.001,0.251,121.023,3,8,136,13.86,4.95,0.00,8.93,none,0,0,0,32.08,-0.39,0.01,0.01,1.97,1751311645.61,147,0.070,0.019,0.022,0.112
235,17.844,5.213,14.837,0.398,-0.044,0.305,141.179,1,9,140,13.87,4.95,0.00,8.37,none,0,0,0,32.31,-0.39,0.01,0.01,1.97,1751311645.72,150,0.074,0.020,0.022,0.120
236,17.195,4.630,14.973,-0.650,-0.582,0.137,95.365,4,9,134,13.87,4.95,0.00,8.69,none,0,0,0,32.54,-0.39,0.01,0.01,1.97,1751311645.84,147,0.072,0.020,0.022,0.115
237,16.402,4.429,14.579,-0.793,-0.202,-0.394,66.727,6,8,136,13.88,4.96,0.00,7.30,none,0,0,0,32.80,-0.39,0.01,0.00,1.97,1751311645.95,150,0.096,0.018,0.023,0.137
238,16.150,4.423,14.159,-0.251,-0.005,-0.420,112.118,10,21,118,13.89,4.96,0.00,8.85,none,0,0,0,33.03,-0.39,0.01,-0.00,1.97,1751311646.09,149,0.070,0.018,0.023,0.113
239,15.602,4.601,13.770,-0.549,0.177,-0.390,98.539,4,43,102,13.89,4.96,0.00,8.41,none,0,0,1,33.26,-0.39,0.01,-0.00,1.97,1751311646.20,149,0.071,0.020,0.026,0.119
240,15.029,4.763,13.350,-0.573,0.163,-0.420,64.452,4,41,105,13.89,4.96,0.00,8.73,none,0,0,1,33.49,-0.39,0.01,-0.00,1.97,1751311646.32,150,0.069,0.019,0.025,0.115
241,13.897,4.956,13.249,-1.132,0.193,-0.101,65.011,4,45,100,13.90,4.96,0.00,8.74,none,0,0,1,33.71,-0.39,0.01,-0.00,1.97,1751311646.44,149,0.070,0.018,0.024,0.114
242,12.344,5.139,12.994,-1.552,0.183,-0.255,68.406,3,55,91,13.90,4.96,0.00,7.65,none,0,0,1,33.97,-0.39,0.01,-0.00,1.97,1751311646.55,149,0.088,0.020,0.022,0.131
243,12.432,5.442,12.627,0.088,0.303,-0.367,69.818,1,72,77,13.90,4.96,0.00,8.88,none,0,0,1,34.19,-0.39,0.01,-0.00,1.97,1751311646.68,150,0.067,0.020,0.024,0.113
244,11.148,5.674,12.587,-1.284,0.232,-0.040,79.566,0,102,47,13.90,4.96,0.00,8.71,none,0,0,1,34.42,-0.39,0.01,0.00,1.98,1751311646.80,149,0.071,0.019,0.023,0.115
245,11.834,5.913,12.342,0.686,0.239,-0.245,72.697,4,90,54,13.90,4.96,0.00,8.05,none,0,0,1,34.66,-0.39,0.01,0.00,1.98,1751311646.91,148,0.080,0.019,0.022,0.124
246,12.872,6.158,12.427,1.038,0.245,0.085,79.355,2,114,33,13.90,4.96,0.00,8.91,none,0,0,1,34.88,-0.39,0.01,0.00,1.98,1751311647.03,149,0.069,0.019,0.022,0.112
247,12.102,6.409,14.613,-0.770,0.251,2.186,80.233,1,145,4,13.90,4.96,0.00,9.32,none,0,0,1,35.09,-0.39,0.01,0.00,1.98,1751311647.15,150,0.065,0.019,0.022,0.107
248,9.939,6.526,15.910,-2.163,0.117,1.297,63.308,0,149,1,13.90,4.96,0.00,8.50,none,0,0,1,35.33,-0.39,0.01,0.00,1.98,1751311647.25,150,0.074,0.022,0.021,0.118
249,10.180,6.762,14.645,0.241,0.237,-1.265,54.594,2,148,0,13.91,4.96,0.00,8.53,none,0,0,1,35.56,-0.39,0.01,0.00,1.98,1751311647.37,150,0.073,0.020,0.022,0.117
250,11.170,7.005,13.682,0.990,0.243,-0.963,63.000,3,146,0,9.69,3.39,0.00,1.58,dodge_right,0,1,1,36.42,-0.39,-0.35,-0.00,0.92,1751311647.49,149,0.068,0.021,0.023,0.631
251,11.107,7.093,12.606,-0.063,0.088,-1.076,56.285,8,142,0,9.60,3.35,0.00,17.53,none,0,1,1,36.42,-0.39,-0.35,-0.00,0.90,1751311648.12,150,0.065,0.019,0.022,0.057
252,11.611,7.380,11.673,0.504,0.287,-0.933,57.912,87,62,1,6.50,2.19,0.00,4.84,resume,0,0,0,36.47,-0.39,-0.43,-0.44,0.13,1751311648.18,150,0.069,0.016,0.022,0.207
253,11.129,7.863,14.771,-0.482,0.484,3.098,113.530,105,43,1,6.39,2.15,0.00,1.94,dodge_left,0,1,0,36.46,-0.35,-0.39,-0.44,0.10,1751311648.38,149,0.073,0.020,0.022,0.515
254,12.872,9.120,15.229,1.743,1.256,0.458,125.100,130,19,1,6.37,2.14,0.00,4.58,resume,0,0,0,36.45,-0.35,-0.37,-0.43,0.09,1751311648.90,150,0.074,0.018,0.021,0.219
255,12.159,8.434,13.904,-0.713,-0.685,-1.325,51.733,150,0,0,6.37,2.14,0.00,16.99,none,0,0,0,36.45,-0.35,-0.37,-0.43,0.09,1751311649.12,150,0.068,0.018,0.022,0.059
256,10.619,7.698,12.505,-1.539,-0.737,-1.400,57.574,150,0,0,7.32,2.49,0.00,16.31,none,0,0,0,36.44,-0.35,-0.36,-0.35,0.33,1751311649.18,150,0.072,0.018,0.021,0.061
257,12.026,6.930,9.154,1.407,-0.768,-3.351,139.510,150,0,0,8.36,2.88,0.00,14.11,none,0,0,0,36.44,-0.35,-0.30,-0.21,0.59,1751311649.24,150,0.079,0.019,0.024,0.071
258,14.067,7.368,6.347,2.041,0.438,-2.806,129.697,137,13,0,8.45,2.92,0.00,7.35,none,0,0,0,36.47,-0.35,-0.22,-0.06,0.61,1751311649.31,150,0.094,0.020,0.023,0.136
259,13.193,7.633,7.364,-0.874,0.265,1.016,70.935,134,14,2,8.81,3.05,0.00,8.68,none,0,0,0,36.52,-0.35,-0.16,0.04,0.70,1751311649.44,150,0.076,0.019,0.020,0.115
260,11.680,6.943,7.364,-1.513,-0.689,0.000,46.453,146,4,0,9.40,3.27,0.00,7.49,none,0,0,0,36.61,-0.36,-0.11,0.10,0.85,1751311649.56,150,0.091,0.018,0.022,0.133
261,11.777,6.710,7.786,0.097,-0.233,0.422,57.768,141,7,2,9.98,3.49,0.00,8.42,none,0,0,0,36.71,-0.36,-0.07,0.10,0.99,1751311649.69,150,0.076,0.019,0.021,0.119
262,11.698,6.342,8.185,-0.079,-0.368,0.399,61.335,130,7,1,10.47,3.67,0.00,9.55,none,0,0,0,36.81,-0.36,-0.04,0.08,1.12,1751311649.81,138,0.064,0.017,0.021,0.105
263,10.942,5.633,4.520,-0.756,-0.709,-3.665,44.342,136,8,2,10.94,3.85,0.00,9.03,none,0,0,0,36.94,-0.36,-0.01,0.05,1.23,1751311649.92,146,0.069,0.020,0.021,0.111
264,9.905,4.208,3.072,-1.037,-1.424,-1.448,47.574,132,16,1,11.41,4.03,0.00,7.96,none,0,0,1,37.10,-0.36,0.01,0.01,1.35,1751311650.03,149,0.081,0.022,0.022,0.126
265,9.823,4.727,3.707,-0.082,0.519,0.635,64.930,123,21,3,11.77,4.16,0.00,9.24,none,0,0,1,37.25,-0.36,0.03,-0.01,1.44,1751311650.15,147,0.067,0.019,0.021,0.108
266,9.861,5.123,4.209,0.038,0.396,0.502,64.827,127,20,2,12.08,4.28,0.00,9.07,none,0,0,1,37.41,-0.36,0.04,-0.03,1.52,1751311650.26,149,0.070,0.017,0.021,0.110
267,8.966,5.491,4.694,-0.895,0.368,0.485,86.982,114,31,3,12.34,4.38,0.00,9.50,none,0,0,1,37.57,-0.36,0.05,-0.03,1.58,1751311650.37,148,0.065,0.017,0.020,0.105
268,7.933,4.590,5.183,-1.033,-0.901,0.489,88.974,109,39,2,12.57,4.46,0.00,9.19,none,0,0,1,37.75,-0.36,0.05,-0.02,1.64,1751311650.48,150,0.068,0.018,0.022,0.109
269,8.261,3.873,4.619,0.328,-0.717,-0.565,97.527,81,53,10,12.77,4.54,0.00,9.50,none,0,0,1,37.92,-0.36,0.05,-0.01,1.69,1751311650.59,144,0.062,0.020,0.021,0.105
270,9.247,4.045,5.063,0.987,0.172,0.444,150.579,45,67,16,12.94,4.60,0.00,9.17,none,0,0,1,38.11,-0.36,0.05,-0.00,1.74,1751311650.69,128,0.069,0.017,0.023,0.109
271,8.948,3.868,5.116,-0.300,-0.177,0.053,15.613,16,102,32,13.08,4.65,0.00,9.65,none,0,0,1,38.29,-0.36,0.05,0.00,1.77,1751311650.80,150,0.062,0.019,0.021,0.104
