frame,flow_left,flow_center,flow_right,delta_left,delta_center,delta_right,flow_std,left_count,center_count,right_count,brake_thres,dodge_thres,probe_req,fps,state,collided,obstacle,side_safe,pos_x,pos_y,pos_z,yaw,speed,time,features,simgetimage_s,decode_s,processing_s,loop_s
272,6.198,1.833,4.551,-0.658,-0.039,0.112,35.012,36,74,40,13.74,4.90,0.00,8.73,none,0,0,1,40.24,-0.25,0.03,-0.00,1.94,1751311785.37,150,0.069,0.019,0.024,0.114
273,5.288,1.807,4.729,-0.910,-0.027,0.178,40.182,34,68,46,13.77,4.91,0.00,9.24,none,0,0,1,40.45,-0.25,0.03,-0.00,1.94,1751311785.48,148,0.067,0.018,0.023,0.108
274,4.829,1.808,4.950,-0.459,0.001,0.221,40.581,39,70,41,13.79,4.92,0.00,9.17,none,0,0,1,40.66,-0.25,0.02,-0.00,1.95,1751311785.59,150,0.067,0.017,0.023,0.109
275,5.052,1.849,5.142,0.222,0.041,0.192,40.425,34,66,49,13.81,4.93,0.00,8.44,none,0,0,1,40.89,-0.25,0.02,0.00,1.95,1751311785.70,149,0.070,0.021,0.025,0.118
276,5.295,1.934,5.370,0.244,0.085,0.228,43.332,41,66,43,13.82,4.93,0.00,9.12,none,0,0,1,41.10,-0.25,0.02,0.00,1.96,1751311785.82,150,0.065,0.019,0.024,0.110
277,5.514,2.029,5.539,0.219,0.094,0.169,41.900,39,67,44,13.84,4.94,0.00,9.28,none,0,0,1,41.31,-0.25,0.02,0.00,1.96,1751311785.93,150,0.068,0.018,0.023,0.108
278,5.796,2.158,5.719,0.282,0.129,0.180,41.027,37,73,40,13.85,4.94,0.00,9.40,none,0,0,1,41.53,-0.25,0.02,0.00,1.96,1751311786.04,150,0.065,0.017,0.022,0.106
279,6.045,2.291,5.919,0.249,0.133,0.199,39.768,35,76,39,13.86,4.95,0.00,8.96,none,0,0,1,41.74,-0.25,0.02,0.00,1.96,1751311786.14,150,0.068,0.021,0.021,0.112
280,6.344,2.455,6.138,0.298,0.164,0.219,39.665,36,77,37,13.87,4.95,0.00,8.48,none,0,0,1,41.97,-0.25,0.02,0.00,1.97,1751311786.25,150,0.075,0.018,0.023,0.118
281,6.610,2.620,6.387,0.267,0.165,0.250,38.752,40,67,43,13.87,4.95,0.00,7.93,none,0,0,1,42.22,-0.25,0.01,-0.00,1.97,1751311786.37,150,0.080,0.022,0.022,0.126
282,6.976,2.835,6.778,0.365,0.215,0.391,47.274,48,65,36,13.88,4.95,0.00,8.69,none,0,0,1,42.44,-0.25,0.01,-0.00,1.97,1751311786.50,149,0.071,0.020,0.022,0.115
283,7.260,3.039,7.063,0.284,0.204,0.285,44.308,38,65,47,13.88,4.96,0.00,8.42,none,0,0,1,42.67,-0.25,0.01,-0.00,1.97,1751311786.61,150,0.075,0.019,0.022,0.119
284,7.631,3.279,7.411,0.372,0.240,0.347,46.421,36,68,45,13.89,4.96,0.00,8.69,none,0,0,1,42.90,-0.25,0.01,-0.00,1.97,1751311786.73,149,0.071,0.021,0.022,0.115
285,7.949,3.593,7.766,0.318,0.313,0.356,47.620,39,70,41,13.89,4.96,0.00,8.43,resume_reinforce,0,0,1,43.13,-0.25,0.01,-0.00,1.97,1751311786.85,150,0.073,0.020,0.025,0.119
286,8.341,3.846,8.102,0.392,0.253,0.335,43.860,37,76,37,13.89,4.96,0.00,7.77,none,0,0,1,43.39,-0.25,0.01,-0.00,1.97,1751311786.97,150,0.086,0.020,0.023,0.129
287,8.828,4.124,8.508,0.488,0.278,0.407,56.187,35,61,37,13.90,4.96,0.00,8.76,none,0,0,1,43.61,-0.25,0.01,0.00,1.97,1751311787.09,133,0.069,0.022,0.022,0.114
288,9.202,4.350,8.892,0.374,0.226,0.383,53.424,40,62,48,13.90,4.96,0.00,8.51,none,0,0,1,43.84,-0.25,0.01,0.00,1.97,1751311787.21,150,0.071,0.021,0.022,0.117
289,9.581,4.614,9.214,0.379,0.264,0.322,55.190,34,65,51,13.90,4.96,0.00,8.68,none,0,0,1,44.07,-0.25,0.01,0.00,1.98,1751311787.33,150,0.072,0.020,0.021,0.115
290,10.013,4.849,9.513,0.431,0.235,0.299,55.976,35,67,48,13.90,4.96,0.00,8.14,none,0,0,1,44.31,-0.25,0.01,0.00,1.98,1751311787.44,150,0.074,0.023,0.022,0.123
291,10.337,5.159,9.739,0.325,0.310,0.226,50.561,32,77,38,13.90,4.96,0.00,8.16,none,0,0,1,44.55,-0.25,0.01,0.00,1.98,1751311787.56,147,0.078,0.020,0.023,0.123
292,10.532,5.448,9.927,0.194,0.289,0.188,54.187,39,75,36,13.90,4.96,0.00,7.72,none,0,0,1,44.82,-0.25,0.01,-0.00,1.98,1751311787.69,150,0.084,0.022,0.022,0.129
293,10.700,5.824,10.045,0.169,0.377,0.119,55.614,39,80,31,13.90,4.96,0.00,8.14,none,0,0,1,45.05,-0.25,0.01,-0.00,1.98,1751311787.82,150,0.078,0.019,0.024,0.123
294,10.775,6.120,10.215,0.075,0.295,0.170,62.100,42,75,33,13.91,4.96,0.00,8.01,none,0,0,1,45.30,-0.25,0.01,-0.00,1.98,1751311787.94,150,0.079,0.020,0.023,0.125
295,10.848,6.402,10.380,0.073,0.282,0.165,78.884,36,78,32,13.91,4.96,0.00,7.99,none,0,0,1,45.54,-0.25,0.01,-0.00,1.98,1751311788.06,146,0.078,0.022,0.024,0.125
296,10.934,6.741,10.287,0.086,0.339,-0.092,54.111,30,95,23,13.91,4.96,0.00,8.51,none,0,0,1,45.78,-0.25,0.01,-0.00,1.98,1751311788.19,148,0.074,0.021,0.022,0.117
297,10.904,7.093,10.299,-0.030,0.352,0.012,59.957,25,102,22,9.78,3.42,0.00,1.59,dodge_right,0,1,1,46.65,-0.25,-0.34,-0.00,0.95,1751311788.31,149,0.073,0.021,0.024,0.629
298,10.783,7.604,10.094,-0.121,0.511,-0.206,58.611,18,116,16,9.69,3.39,0.00,16.91,none,0,1,0,46.66,-0.25,-0.34,-0.00,0.92,1751311788.94,150,0.069,0.020,0.024,0.059
299,10.974,7.794,10.189,0.191,0.190,0.095,55.683,15,112,22,7.97,2.74,0.00,16.29,none,0,1,0,46.68,-0.25,-0.41,-0.17,0.49,1751311788.99,149,0.079,0.020,0.026,0.061
300,11.104,8.428,9.983,0.130,0.635,-0.206,68.334,21,108,18,6.53,2.20,0.00,7.48,none,0,1,0,46.71,-0.24,-0.43,-0.61,0.13,1751311789.06,147,0.103,0.021,0.027,0.134
301,11.132,9.026,9.872,0.028,0.598,-0.111,83.460,17,117,14,6.84,2.31,0.00,7.75,none,0,1,0,46.71,-0.22,-0.43,-0.81,0.21,1751311789.19,148,0.079,0.022,0.025,0.129
302,10.755,9.364,9.815,-0.377,0.338,-0.058,69.990,13,128,9,7.28,2.48,0.00,8.08,none,0,1,0,46.71,-0.19,-0.43,-0.91,0.32,1751311789.32,150,0.075,0.023,0.025,0.124
303,10.807,9.817,10.041,0.052,0.453,0.227,46.125,15,123,7,7.70,2.64,0.00,7.80,none,0,1,0,46.71,-0.14,-0.43,-0.96,0.43,1751311789.44,145,0.073,0.024,0.029,0.128
304,11.070,10.232,9.983,0.263,0.415,-0.059,38.488,14,129,5,8.09,2.78,0.00,7.44,none,0,1,0,46.70,-0.08,-0.43,-0.98,0.52,1751311789.57,148,0.086,0.020,0.026,0.134
305,11.334,10.364,9.750,0.264,0.132,-0.233,64.746,12,126,11,8.39,2.90,0.00,7.90,none,0,1,0,46.70,-0.01,-0.43,-0.98,0.60,1751311789.70,149,0.073,0.023,0.029,0.127
306,11.318,10.372,9.963,-0.016,0.008,0.213,61.392,11,129,10,8.68,3.00,0.00,7.14,none,0,1,0,46.70,0.08,-0.43,-0.98,0.67,1751311789.83,150,0.093,0.022,0.025,0.140
307,11.285,10.343,10.438,-0.033,-0.029,0.474,79.428,13,127,10,8.90,3.09,0.00,7.77,none,0,1,0,46.69,0.17,-0.42,-0.98,0.72,1751311789.97,150,0.076,0.025,0.025,0.129
308,11.037,10.299,10.681,-0.247,-0.044,0.243,78.123,12,128,10,9.08,3.15,0.00,7.96,none,0,1,0,46.69,0.26,-0.42,-0.98,0.77,1751311790.10,150,0.077,0.020,0.026,0.126
309,10.535,10.471,10.599,-0.502,0.172,-0.082,78.357,21,116,13,9.22,3.21,0.00,8.15,none,0,1,0,46.69,0.36,-0.42,-0.98,0.81,1751311790.23,150,0.073,0.023,0.025,0.123
310,10.125,10.259,10.709,-0.410,-0.212,0.111,84.261,21,111,18,9.35,3.26,0.00,8.08,none,0,1,0,46.69,0.46,-0.42,-0.98,0.84,1751311790.35,150,0.075,0.021,0.027,0.124
311,9.834,9.989,10.775,-0.291,-0.270,0.066,89.920,25,100,24,9.45,3.29,0.00,8.16,none,0,1,0,46.69,0.56,-0.42,-0.98,0.86,1751311790.47,149,0.072,0.023,0.024,0.122
312,9.957,9.905,10.636,0.122,-0.084,-0.139,91.693,31,100,19,9.54,3.33,0.00,7.93,none,0,1,0,46.69,0.67,-0.41,-0.98,0.88,1751311790.59,150,0.075,0.022,0.026,0.126
313,9.726,9.636,10.514,-0.230,-0.269,-0.123,94.593,34,99,17,9.61,3.35,0.00,8.29,none,0,1,0,46.69,0.78,-0.41,-0.97,0.90,1751311790.72,150,0.073,0.021,0.025,0.121
314,9.089,9.603,10.465,-0.637,-0.033,-0.048,100.064,45,82,23,9.49,3.31,0.00,3.04,resume,0,0,0,46.69,1.08,-0.40,-0.98,0.87,1751311790.84,150,0.071,0.020,0.025,0.329
315,8.548,9.813,10.455,-0.541,0.210,-0.011,104.108,47,83,20,7.90,2.71,0.00,1.95,dodge_left,0,1,0,46.70,1.42,-0.39,-0.94,0.47,1751311791.17,150,0.072,0.020,0.025,0.512
316,8.465,10.074,10.718,-0.083,0.261,0.263,91.917,46,80,22,7.88,2.71,0.00,17.06,none,0,1,0,46.70,1.42,-0.39,-0.94,0.47,1751311791.68,148,0.072,0.021,0.030,0.059
317,8.345,10.234,10.139,-0.120,0.160,-0.579,69.921,54,77,19,7.68,2.63,0.00,16.02,none,0,1,0,46.70,1.45,-0.39,-0.94,0.42,1751311791.74,150,0.093,0.024,0.025,0.062
318,8.731,10.322,10.219,0.386,0.088,0.081,58.103,39,75,36,7.11,2.42,0.00,12.28,none,0,1,0,46.70,1.50,-0.40,-0.94,0.28,1751311791.80,150,0.098,0.023,0.028,0.081
319,8.978,10.338,10.410,0.247,0.016,0.191,46.068,34,85,30,6.54,2.20,0.00,7.26,none,0,1,0,46.70,1.52,-0.42,-0.93,0.13,1751311791.89,149,0.089,0.020,0.025,0.138
320,8.684,10.018,10.215,-0.295,-0.320,-0.195,17.733,27,83,40,6.48,2.18,0.00,8.24,none,0,1,0,46.71,1.52,-0.43,-0.93,0.12,1751311792.02,150,0.073,0.023,0.024,0.121
321,8.414,9.356,9.378,-0.270,-0.661,-0.837,20.197,28,83,39,6.91,2.34,0.00,8.01,none,0,1,0,46.71,1.50,-0.44,-0.93,0.23,1751311792.14,150,0.074,0.023,0.026,0.125
322,8.157,8.931,8.891,-0.257,-0.425,-0.487,20.526,21,86,43,7.40,2.52,0.00,7.38,none,0,1,0,46.71,1.46,-0.44,-0.93,0.35,1751311792.27,150,0.086,0.024,0.025,0.136
323,8.242,8.779,8.571,0.086,-0.152,-0.320,38.899,24,94,31,7.82,2.68,0.00,7.75,none,0,1,0,46.71,1.41,-0.45,-0.93,0.45,1751311792.41,149,0.079,0.021,0.027,0.129
324,8.612,8.630,8.542,0.369,-0.149,-0.029,58.444,29,91,30,8.16,2.81,0.00,8.03,none,0,1,0,46.70,1.35,-0.45,-0.93,0.54,1751311792.53,150,0.077,0.021,0.024,0.124
325,8.850,8.443,8.591,0.239,-0.187,0.049,69.848,35,86,26,8.66,3.00,0.00,2.99,resume,0,0,0,46.70,1.14,-0.44,-0.93,0.66,1751311792.66,147,0.075,0.023,0.027,0.335
326,8.825,8.251,8.231,-0.026,-0.192,-0.360,68.960,44,79,25,8.65,2.99,0.00,17.82,none,0,0,0,46.70,1.13,-0.44,-0.93,0.66,1751311792.99,148,0.085,0.021,0.025,0.056
327,9.241,8.331,8.690,0.416,0.079,0.459,70.057,47,78,24,8.82,3.06,0.00,16.23,none,0,0,0,46.70,1.10,-0.43,-1.07,0.70,1751311793.05,149,0.078,0.025,0.025,0.062
328,9.292,8.528,8.986,0.052,0.197,0.296,66.064,54,81,14,9.57,3.34,0.00,11.89,none,0,0,1,46.71,1.01,-0.36,-0.98,0.89,1751311793.11,149,0.099,0.022,0.024,0.084
329,9.714,9.233,9.150,0.421,0.705,0.164,103.116,49,83,16,9.44,3.29,0.00,7.33,brake,0,1,0,46.74,0.94,-0.27,-0.49,0.86,1751311793.20,148,0.084,0.025,0.024,0.136
330,10.355,9.792,9.891,0.642,0.560,0.740,86.099,53,82,15,8.84,3.06,0.00,8.00,none,0,1,0,46.80,0.88,-0.22,0.39,0.71,1751311793.33,150,0.075,0.023,0.027,0.125
331,10.924,10.969,11.583,0.569,1.176,1.692,143.830,43,81,24,8.52,2.94,0.00,7.76,none,0,1,0,46.87,0.83,-0.21,0.90,0.63,1751311793.46,148,0.078,0.022,0.027,0.129
332,11.501,11.660,12.615,0.577,0.691,1.033,97.598,44,79,27,8.10,2.79,0.00,7.36,none,0,1,0,46.93,0.79,-0.21,1.15,0.52,1751311793.59,150,0.084,0.022,0.025,0.136
333,11.536,12.075,13.426,0.034,0.415,0.811,68.293,51,78,21,7.60,2.60,0.00,6.93,none,0,1,0,46.99,0.75,-0.22,1.27,0.40,1751311793.72,150,0.098,0.021,0.023,0.144
334,11.008,12.068,13.779,-0.528,-0.007,0.353,71.611,48,81,20,6.43,2.16,0.00,1.60,dodge_left,0,1,0,47.08,0.66,-0.19,1.32,0.11,1751311793.87,149,0.074,0.022,0.024,0.625
335,11.066,12.247,14.288,0.058,0.179,0.509,70.570,44,84,22,6.42,2.16,0.00,17.15,none,0,1,0,47.08,0.66,-0.19,1.32,0.11,1751311794.49,150,0.080,0.024,0.026,0.058
336,10.817,12.067,13.975,-0.249,-0.180,-0.313,13.568,42,88,20,6.49,2.18,0.00,16.43,none,0,1,0,47.08,0.64,-0.18,1.33,0.12,1751311794.55,150,0.076,0.020,0.025,0.061
337,10.785,12.305,13.332,-0.033,0.237,-0.644,73.572,41,85,23,6.82,2.31,0.00,7.40,none,0,1,0,47.07,0.62,-0.18,1.37,0.20,1751311794.61,149,0.087,0.022,0.024,0.135
338,10.938,12.307,12.472,0.154,0.002,-0.860,60.420,28,98,23,7.19,2.45,0.00,8.19,none,0,1,0,47.07,0.59,-0.19,1.39,0.30,1751311794.74,149,0.069,0.025,0.026,0.122
339,10.470,11.559,11.906,-0.468,-0.747,-0.566,64.180,22,101,26,7.57,2.59,0.00,8.34,none,0,1,0,47.07,0.55,-0.19,1.40,0.39,1751311794.87,149,0.073,0.022,0.025,0.120
340,10.259,11.316,11.395,-0.211,-0.243,-0.510,74.096,25,100,25,7.92,2.72,0.00,8.30,none,0,1,0,47.06,0.50,-0.19,1.40,0.48,1751311794.99,150,0.072,0.022,0.026,0.120
341,10.250,10.881,10.721,-0.009,-0.436,-0.674,83.273,28,100,22,8.23,2.84,0.00,8.35,none,0,1,0,47.06,0.44,-0.19,1.40,0.56,1751311795.11,150,0.067,0.025,0.024,0.120
342,10.065,10.747,10.149,-0.185,-0.133,-0.572,80.152,35,91,23,8.54,2.95,0.00,7.15,none,0,1,0,47.06,0.35,-0.19,1.40,0.63,1751311795.23,149,0.091,0.022,0.025,0.140
343,10.086,10.512,9.670,0.021,-0.235,-0.479,80.190,37,89,22,8.76,3.04,0.00,8.29,none,0,1,0,47.06,0.27,-0.19,1.40,0.69,1751311795.37,148,0.072,0.021,0.026,0.121
344,10.699,10.606,9.294,0.613,0.094,-0.377,91.384,25,108,15,8.95,3.11,0.00,8.57,none,0,1,0,47.06,0.19,-0.19,1.40,0.74,1751311795.49,148,0.070,0.020,0.025,0.117
345,10.496,10.504,8.931,-0.203,-0.102,-0.363,85.717,23,113,12,9.11,3.17,0.00,8.44,none,0,1,0,47.06,0.10,-0.19,1.40,0.78,1751311795.60,148,0.069,0.022,0.024,0.119
346,10.618,10.766,9.458,0.123,0.261,0.527,73.664,19,119,10,9.27,3.23,0.00,7.38,none,0,1,0,47.06,-0.01,-0.19,1.40,0.82,1751311795.72,148,0.085,0.023,0.026,0.136
347,10.281,10.491,9.609,-0.337,-0.274,0.151,79.519,22,121,6,9.38,3.27,0.00,8.34,none,0,1,0,47.06,-0.11,-0.19,1.40,0.85,1751311795.86,149,0.072,0.024,0.023,0.120
348,10.015,10.213,10.057,-0.266,-0.278,0.448,75.099,19,123,7,9.48,3.31,0.00,7.80,none,0,1,0,47.06,-0.22,-0.18,1.40,0.87,1751311795.98,149,0.077,0.024,0.025,0.128
349,10.088,10.307,9.870,0.073,0.094,-0.187,75.527,14,130,5,9.56,3.34,0.00,8.27,none,0,1,0,47.06,-0.32,-0.18,1.40,0.89,1751311796.11,149,0.074,0.024,0.022,0.121
350,10.219,10.394,9.775,0.131,0.087,-0.095,82.094,7,136,5,9.63,3.36,0.00,8.40,none,0,1,1,47.06,-0.43,-0.18,1.40,0.91,1751311796.23,148,0.073,0.021,0.023,0.119
351,10.281,10.442,9.193,0.063,0.047,-0.582,82.449,5,140,4,9.69,3.38,0.00,7.39,none,0,1,1,47.06,-0.55,-0.18,1.40,0.92,1751311796.35,149,0.080,0.026,0.025,0.135
