frame,flow_left,flow_center,flow_right,delta_left,delta_center,delta_right,flow_std,left_count,center_count,right_count,brake_thres,dodge_thres,probe_req,fps,state,collided,obstacle,side_safe,pos_x,pos_y,pos_z,yaw,speed,time,features,simgetimage_s,decode_s,processing_s,loop_s
145,9.497,8.045,9.503,0.020,0.045,-0.039,37.847,2,84,64,8.57,2.96,0.00,8.66,none,0,1,0,21.26,2.40,-0.08,-0.83,0.64,1751311197.88,150,0.071,0.020,0.024,0.115
146,8.858,7.901,9.295,-0.639,-0.145,-0.208,42.369,0,74,76,8.77,3.04,0.00,8.39,none,0,1,0,21.27,2.48,-0.08,-0.83,0.69,1751311198.00,150,0.072,0.021,0.024,0.119
147,9.143,7.819,9.209,0.284,-0.082,-0.085,47.388,1,80,68,8.96,3.11,0.00,8.23,none,0,1,0,21.28,2.56,-0.08,-0.83,0.74,1751311198.12,149,0.074,0.022,0.022,0.122
148,9.156,7.619,9.046,0.013,-0.200,-0.163,51.027,1,79,70,9.12,3.17,0.00,8.30,none,0,1,1,21.29,2.65,-0.08,-0.84,0.78,1751311198.24,150,0.077,0.021,0.021,0.120
149,8.689,7.169,8.300,-0.466,-0.450,-0.746,58.009,3,87,60,9.25,3.22,0.00,8.52,none,0,1,1,21.29,2.75,-0.08,-0.84,0.81,1751311198.36,150,0.072,0.021,0.022,0.117
150,8.287,6.641,8.033,-0.403,-0.527,-0.267,56.699,1,85,63,9.37,3.26,0.00,7.92,none,0,1,1,21.30,2.85,-0.08,-0.84,0.84,1751311198.47,149,0.077,0.023,0.025,0.126
151,7.561,6.663,7.872,-0.725,0.022,-0.161,60.997,2,83,64,9.47,3.30,0.00,8.02,none,0,1,1,21.31,2.96,-0.08,-0.84,0.87,1751311198.60,149,0.077,0.020,0.025,0.125
152,6.938,6.479,7.550,-0.623,-0.184,-0.322,55.400,2,73,75,9.56,3.34,0.00,7.25,none,0,1,1,21.31,3.08,-0.08,-0.84,0.89,1751311198.73,150,0.090,0.021,0.025,0.138
153,7.219,6.673,7.585,0.281,0.194,0.035,66.269,2,68,79,9.63,3.36,0.00,7.70,none,0,1,1,21.32,3.20,-0.07,-0.84,0.91,1751311198.86,149,0.085,0.021,0.022,0.130
154,7.565,6.937,7.898,0.346,0.264,0.313,73.541,1,78,67,9.69,3.38,0.00,8.41,none,0,1,1,21.32,3.30,-0.07,-0.84,0.92,1751311198.99,146,0.071,0.021,0.025,0.119
155,7.813,7.229,8.331,0.248,0.293,0.433,67.467,1,84,64,9.74,3.40,0.00,8.11,none,0,1,1,21.32,3.42,-0.07,-0.84,0.93,1751311199.11,149,0.075,0.022,0.025,0.123
156,8.708,7.512,8.767,0.895,0.283,0.436,64.310,1,82,66,9.78,3.42,0.00,7.59,none,0,1,1,21.33,3.54,-0.07,-0.84,0.94,1751311199.24,149,0.084,0.021,0.024,0.132
157,8.668,7.737,9.060,-0.040,0.225,0.293,72.843,3,87,60,9.81,3.43,0.00,8.28,none,0,1,1,21.33,3.65,-0.07,-0.84,0.95,1751311199.37,150,0.071,0.021,0.025,0.121
158,8.863,7.883,9.323,0.195,0.146,0.263,68.275,3,98,49,9.84,3.44,0.00,8.16,none,0,1,1,21.33,3.77,-0.07,-0.84,0.96,1751311199.49,150,0.075,0.023,0.024,0.123
159,8.882,8.065,9.480,0.019,0.182,0.157,72.322,3,95,52,9.86,3.45,0.00,8.23,none,0,1,1,21.33,3.89,-0.07,-0.84,0.97,1751311199.61,150,0.075,0.020,0.025,0.122
160,9.012,8.164,9.740,0.130,0.099,0.260,70.437,6,105,39,9.88,3.46,0.00,7.58,none,0,1,1,21.34,4.02,-0.07,-0.84,0.97,1751311199.73,150,0.081,0.022,0.028,0.132
161,9.076,8.241,10.202,0.064,0.077,0.461,73.538,4,107,39,9.90,3.46,0.00,7.86,none,0,1,0,21.34,4.14,-0.07,-0.84,0.97,1751311199.86,150,0.078,0.023,0.023,0.127
162,9.104,8.314,10.408,0.028,0.072,0.206,76.159,5,103,42,9.91,3.47,0.00,8.21,none,0,1,0,21.34,4.26,-0.07,-0.84,0.98,1751311199.99,150,0.077,0.019,0.025,0.122
163,8.918,8.309,10.749,-0.186,-0.005,0.342,72.175,7,104,39,9.92,3.47,0.00,7.88,none,0,1,0,21.34,4.38,-0.07,-0.84,0.98,1751311200.11,150,0.079,0.023,0.023,0.127
164,8.883,8.272,11.153,-0.035,-0.037,0.404,83.067,8,111,31,6.22,2.08,0.00,8.45,none,1,1,0,21.34,4.39,-0.07,-0.59,0.05,1751311200.24,150,0.070,0.021,0.026,0.118
165,8.543,7.855,11.053,-0.340,-0.416,-0.100,26.571,13,126,11,6.19,2.07,0.00,8.28,none,1,1,0,21.35,4.39,-0.07,-0.52,0.05,1751311200.36,150,0.073,0.022,0.024,0.121
166,8.004,7.230,10.431,-0.539,-0.626,-0.622,11.635,11,129,10,6.25,2.09,0.00,7.51,none,1,1,0,21.35,4.39,-0.07,-0.51,0.06,1751311200.48,150,0.089,0.021,0.022,0.133
167,7.355,6.495,9.592,-0.650,-0.735,-0.839,6.199,17,127,6,6.25,2.10,0.00,7.98,none,1,1,0,21.35,4.39,-0.07,-0.51,0.06,1751311200.61,150,0.079,0.021,0.023,0.125
168,6.625,5.808,8.730,-0.729,-0.687,-0.862,5.254,18,127,5,6.25,2.09,0.00,7.15,none,1,1,0,21.35,4.39,-0.07,-0.51,0.06,1751311200.74,150,0.091,0.022,0.024,0.140
169,5.888,4.991,7.877,-0.737,-0.817,-0.853,3.809,20,120,10,6.24,2.09,0.00,7.81,none,1,1,0,21.35,4.39,-0.07,-0.50,0.06,1751311200.88,150,0.079,0.023,0.024,0.128
170,5.245,4.317,7.102,-0.644,-0.675,-0.776,9.923,18,124,8,6.24,2.09,0.00,8.07,none,1,1,1,21.35,4.39,-0.07,-0.50,0.06,1751311201.01,150,0.076,0.022,0.026,0.124
171,4.479,3.558,6.096,-0.766,-0.758,-1.005,7.388,18,123,9,6.22,2.08,0.00,8.40,none,1,1,1,21.35,4.39,-0.07,-0.50,0.06,1751311201.13,150,0.071,0.020,0.026,0.119
172,3.603,2.732,5.090,-0.875,-0.826,-1.007,1.698,15,127,8,6.24,2.09,0.00,8.08,resume,1,0,1,21.35,4.39,-0.07,-0.49,0.06,1751311201.25,150,0.074,0.022,0.023,0.124
173,2.832,1.943,3.954,-0.771,-0.789,-1.136,2.924,19,126,5,6.75,2.28,0.00,6.74,none,1,0,1,21.35,4.39,-0.06,-0.72,0.19,1751311201.37,150,0.102,0.024,0.023,0.148
174,3.078,2.063,3.622,0.246,0.120,-0.332,69.469,19,122,8,6.83,2.31,0.00,8.16,none,1,0,1,21.35,4.39,-0.06,-0.75,0.21,1751311201.52,149,0.076,0.020,0.024,0.122
175,3.503,2.625,3.999,0.425,0.562,0.378,76.178,18,123,8,6.62,2.23,0.00,1.58,dodge_right,1,1,1,21.36,4.39,-0.05,-0.53,0.15,1751311201.64,149,0.070,0.020,0.024,0.633
