frame,flow_left,flow_center,flow_right,delta_left,delta_center,delta_right,flow_std,left_count,center_count,right_count,brake_thres,dodge_thres,probe_req,fps,state,collided,obstacle,side_safe,pos_x,pos_y,pos_z,yaw,speed,time,features,simgetimage_s,decode_s,processing_s,loop_s
143,15.885,7.448,9.015,0.561,-0.324,0.096,45.813,3,75,71,12.57,4.46,0.00,8.14,none,0,0,1,21.67,2.83,0.04,-0.03,1.64,1751309697.02,149,0.075,0.023,0.024,0.123
144,15.624,6.557,8.753,-0.261,-0.891,-0.261,44.229,2,101,45,9.12,3.17,0.00,1.60,dodge_right,0,1,1,22.45,2.90,-0.19,-0.33,0.78,1751309697.14,148,0.073,0.023,0.025,0.627
145,15.292,6.008,8.511,-0.332,-0.548,-0.243,40.744,1,116,32,9.06,3.15,0.00,17.50,none,0,1,1,22.45,2.90,-0.20,-0.33,0.77,1751309697.77,149,0.071,0.020,0.025,0.057
146,13.732,5.874,8.622,-1.560,-0.134,0.111,46.636,0,141,7,8.11,2.79,0.00,16.10,none,0,1,1,22.48,2.90,-0.23,-0.36,0.51,1751309697.82,148,0.112,0.021,0.026,0.062
147,13.739,6.078,9.653,0.007,0.204,1.031,60.431,1,142,7,6.93,2.35,0.00,15.15,none,0,1,1,22.51,2.91,-0.25,-0.60,0.23,1751309697.89,150,0.086,0.021,0.025,0.066
148,13.161,6.373,10.652,-0.578,0.295,0.999,57.494,2,138,10,6.93,2.35,0.00,7.54,none,0,1,1,22.53,2.93,-0.25,-0.82,0.23,1751309697.95,150,0.083,0.020,0.027,0.133
149,12.259,6.725,10.907,-0.902,0.352,0.255,64.546,3,143,4,7.30,2.49,0.00,7.58,none,0,1,1,22.53,2.97,-0.25,-0.94,0.32,1751309698.08,150,0.085,0.022,0.024,0.132
150,12.083,7.285,11.039,-0.176,0.560,0.132,58.782,2,140,8,7.68,2.63,0.00,8.09,none,0,1,1,22.54,3.01,-0.26,-0.99,0.42,1751309698.22,150,0.075,0.024,0.025,0.124
151,11.637,7.831,10.969,-0.446,0.547,-0.069,12.258,3,140,6,8.10,2.79,0.00,6.70,none,0,1,1,22.54,3.08,-0.26,-1.01,0.52,1751309698.34,149,0.100,0.023,0.023,0.149
152,10.972,8.333,10.993,-0.665,0.502,0.023,37.769,4,142,4,8.40,2.90,0.00,8.00,none,0,1,1,22.54,3.15,-0.25,-1.02,0.60,1751309698.49,150,0.077,0.023,0.025,0.125
153,10.328,8.718,11.024,-0.644,0.385,0.031,51.775,4,143,3,8.65,2.99,0.00,8.08,none,0,1,1,22.54,3.23,-0.25,-1.02,0.66,1751309698.61,150,0.076,0.022,0.025,0.124
154,9.791,9.050,11.071,-0.537,0.333,0.047,58.622,8,137,5,8.91,3.09,0.00,6.62,none,0,1,1,22.54,3.33,-0.25,-1.02,0.73,1751309698.74,150,0.078,0.025,0.025,0.151
155,9.944,9.330,11.291,0.153,0.279,0.220,63.079,13,131,6,9.07,3.15,0.00,8.97,none,0,1,1,22.54,3.42,-0.25,-1.02,0.77,1751309698.89,150,0.087,0.021,0.023,0.112
156,10.960,9.256,10.965,1.015,-0.074,-0.326,61.064,18,122,10,9.24,3.22,0.00,6.97,none,0,1,0,22.54,3.53,-0.25,-1.02,0.81,1751309699.00,150,0.096,0.022,0.025,0.143
157,10.914,9.202,10.492,-0.046,-0.054,-0.473,61.719,22,117,11,9.39,3.27,0.00,6.65,none,0,1,0,22.55,3.65,-0.24,-1.02,0.85,1751309699.14,150,0.103,0.021,0.026,0.150
158,11.096,9.138,10.172,0.182,-0.064,-0.320,72.977,33,89,27,9.49,3.31,0.00,7.75,resume,0,0,0,22.55,3.77,-0.24,-1.02,0.87,1751309699.29,149,0.075,0.024,0.026,0.129
159,11.024,8.959,10.167,-0.072,-0.179,-0.005,65.376,37,65,46,9.77,3.41,0.00,7.79,none,0,0,0,22.55,3.88,-0.22,-0.81,0.94,1751309699.42,148,0.078,0.026,0.024,0.128
160,11.195,9.375,10.523,0.171,0.416,0.356,76.872,39,72,34,9.58,3.34,0.00,6.49,none,0,0,0,22.58,4.00,-0.16,-0.26,0.90,1751309699.55,145,0.108,0.020,0.024,0.154
161,11.076,9.479,11.116,-0.119,0.104,0.593,57.924,59,54,27,9.66,3.37,0.00,6.44,none,0,0,0,22.65,4.11,-0.11,0.07,0.92,1751309699.71,140,0.107,0.022,0.025,0.155
162,10.792,9.503,11.424,-0.284,0.024,0.308,67.277,60,57,30,9.96,3.49,0.00,8.35,none,0,0,0,22.72,4.18,-0.07,0.15,0.99,1751309699.86,147,0.072,0.020,0.024,0.120
163,10.708,9.735,11.376,-0.084,0.232,-0.048,51.400,51,66,33,10.48,3.68,0.00,6.46,none,0,0,0,22.86,4.26,-0.03,0.12,1.12,1751309699.98,150,0.103,0.024,0.024,0.155
164,10.665,9.926,11.384,-0.043,0.190,0.008,67.446,52,68,28,10.94,3.85,0.00,7.85,none,0,0,1,23.00,4.31,-0.01,0.04,1.23,1751309700.14,148,0.078,0.023,0.027,0.127
165,10.489,10.165,11.364,-0.175,0.239,-0.020,61.067,51,71,27,11.39,4.02,0.00,7.34,none,0,0,1,23.16,4.36,0.02,-0.04,1.35,1751309700.26,149,0.083,0.025,0.025,0.136
166,10.341,10.490,11.804,-0.149,0.325,0.440,72.743,73,59,17,11.77,4.16,0.00,8.16,none,1,0,1,23.33,4.40,0.03,-0.08,1.44,1751309700.40,149,0.076,0.020,0.025,0.123
167,10.131,10.839,12.133,-0.210,0.349,0.330,69.599,83,53,13,9.63,3.36,0.00,7.96,brake,1,1,0,23.37,4.40,0.03,0.28,0.91,1751309700.52,149,0.076,0.024,0.024,0.126
168,10.056,10.665,11.643,-0.075,-0.174,-0.491,47.769,95,39,10,6.81,2.30,0.00,1.55,dodge_right,0,1,0,23.76,4.37,-0.02,1.16,0.20,1751309700.65,144,0.079,0.025,0.025,0.643
169,10.257,10.936,11.858,0.201,0.271,0.215,85.555,99,41,8,6.78,2.29,0.00,17.33,none,0,1,1,23.77,4.37,-0.02,1.16,0.19,1751309701.29,148,0.075,0.021,0.024,0.058
170,9.789,10.118,11.762,-0.468,-0.818,-0.096,35.113,100,39,9,6.11,2.04,0.00,12.46,none,0,1,0,23.78,4.37,-0.03,1.04,0.03,1751309701.35,148,0.099,0.021,0.024,0.080
171,9.966,10.438,11.657,0.177,0.320,-0.105,88.708,102,38,8,6.50,2.19,0.00,8.17,none,0,1,0,23.77,4.38,-0.03,0.90,0.12,1751309701.43,148,0.073,0.023,0.024,0.122
172,10.166,10.579,11.874,0.200,0.141,0.216,71.480,106,38,6,6.30,2.11,0.00,7.79,none,1,1,1,23.77,4.39,-0.03,0.83,0.07,1751309701.55,150,0.079,0.023,0.024,0.128
173,9.933,10.385,12.185,-0.233,-0.194,0.311,24.018,104,39,5,6.28,2.10,0.00,7.61,none,1,1,1,23.77,4.39,-0.04,0.76,0.07,1751309701.68,148,0.082,0.022,0.025,0.131
174,8.978,9.482,11.246,-0.955,-0.903,-0.939,5.530,107,36,7,6.26,2.10,0.00,8.22,none,1,1,1,23.77,4.39,-0.04,0.73,0.06,1751309701.81,150,0.074,0.022,0.025,0.122
175,8.114,8.451,10.199,-0.863,-1.031,-1.047,2.945,106,36,8,6.28,2.10,0.00,7.53,none,1,1,0,23.77,4.39,-0.04,0.71,0.07,1751309701.93,150,0.083,0.022,0.023,0.133
176,7.290,7.274,8.936,-0.824,-1.177,-1.263,2.805,105,37,8,6.28,2.10,0.00,7.14,none,1,1,0,23.77,4.39,-0.04,0.68,0.07,1751309702.07,150,0.088,0.025,0.027,0.140
177,6.377,6.120,7.558,-0.913,-1.154,-1.378,2.810,104,38,8,6.31,2.12,0.00,8.01,resume,1,0,0,23.77,4.39,-0.04,0.66,0.08,1751309702.21,150,0.073,0.025,0.024,0.125
178,5.415,5.486,7.064,-0.962,-0.635,-0.493,1.994,102,41,7,6.53,2.20,0.00,8.06,none,1,0,1,23.77,4.40,-0.03,0.09,0.13,1751309702.33,150,0.076,0.022,0.025,0.124
179,5.491,5.711,7.487,0.076,0.226,0.422,103.515,102,40,6,6.61,2.23,0.00,8.17,none,1,0,1,23.77,4.40,-0.03,-0.04,0.15,1751309702.45,148,0.074,0.020,0.027,0.122
180,5.817,6.112,7.334,0.325,0.400,-0.153,56.382,107,37,5,6.59,2.22,0.00,6.49,none,1,0,1,23.77,4.40,-0.03,-0.04,0.15,1751309702.58,149,0.107,0.021,0.025,0.154
181,4.987,5.026,6.207,-0.830,-1.085,-1.126,23.248,105,32,10,6.53,2.20,0.00,7.43,none,1,0,1,23.77,4.40,-0.03,-0.04,0.13,1751309702.73,147,0.087,0.020,0.025,0.135
182,4.094,4.147,4.994,-0.893,-0.879,-1.214,20.716,102,39,9,6.55,2.21,0.00,8.24,none,1,0,1,23.77,4.40,-0.03,-0.05,0.14,1751309702.87,150,0.073,0.023,0.025,0.121
183,3.842,3.726,4.188,-0.252,-0.421,-0.806,35.305,110,32,8,6.54,2.20,0.00,7.63,none,1,0,1,23.77,4.40,-0.03,-0.05,0.14,1751309702.99,150,0.083,0.020,0.025,0.131
184,4.121,3.897,4.334,0.279,0.171,0.147,24.201,96,41,11,6.64,2.24,0.00,8.06,none,1,0,1,23.77,4.40,-0.03,-0.04,0.16,1751309703.12,148,0.076,0.024,0.025,0.124
185,4.964,4.507,5.045,0.843,0.610,0.711,48.447,98,39,12,6.74,2.28,0.00,6.92,none,1,0,1,23.77,4.40,-0.03,0.01,0.18,1751309703.24,149,0.097,0.022,0.022,0.144
186,5.701,5.032,5.667,0.737,0.525,0.622,41.831,93,42,13,7.26,2.47,0.00,8.18,none,1,0,1,23.79,4.40,-0.02,0.08,0.31,1751309703.39,148,0.073,0.022,0.026,0.122
187,6.469,5.486,6.504,0.767,0.455,0.837,28.919,94,46,8,7.95,2.73,0.00,7.10,none,1,0,1,23.83,4.40,-0.01,0.20,0.49,1751309703.51,148,0.094,0.022,0.024,0.141
188,7.275,5.841,7.417,0.806,0.354,0.913,37.959,89,47,11,8.74,3.03,0.00,6.84,none,1,0,1,23.90,4.40,0.01,0.33,0.69,1751309703.65,147,0.100,0.021,0.024,0.146
189,7.128,5.338,6.645,-0.147,-0.503,-0.772,64.670,96,42,9,9.22,3.21,0.00,8.46,none,1,0,1,23.97,4.39,0.02,0.40,0.80,1751309703.80,147,0.073,0.022,0.023,0.118
190,7.146,5.134,6.712,0.018,-0.204,0.067,51.307,98,41,8,9.77,3.41,0.00,6.59,none,1,0,1,24.05,4.39,0.03,0.48,0.94,1751309703.91,147,0.098,0.022,0.029,0.152
191,8.185,5.720,7.707,1.038,0.586,0.996,75.136,98,42,9,10.39,3.65,0.00,8.24,none,0,0,1,24.17,4.39,0.04,0.46,1.10,1751309704.07,149,0.076,0.020,0.025,0.121
192,9.410,6.527,8.338,1.225,0.807,0.631,78.663,88,50,6,11.01,3.88,0.00,7.28,none,1,0,1,24.34,4.39,0.05,0.29,1.25,1751309704.19,144,0.088,0.023,0.025,0.137
193,10.325,7.451,9.447,0.915,0.924,1.109,103.859,99,48,3,11.46,4.05,0.00,8.24,none,0,0,1,24.49,4.39,0.06,0.11,1.37,1751309704.32,150,0.072,0.024,0.023,0.121
194,11.353,8.688,11.303,1.028,1.237,1.856,136.546,93,42,9,7.79,2.67,0.00,1.56,dodge_left,1,1,1,25.08,4.34,-0.04,-0.03,0.45,1751309704.45,144,0.080,0.022,0.025,0.640
195,12.033,9.791,15.497,0.680,1.104,4.194,118.924,60,80,1,7.77,2.66,0.00,17.72,none,0,1,1,25.08,4.34,-0.05,-0.03,0.44,1751309705.09,141,0.074,0.021,0.027,0.056
196,12.447,11.205,17.409,0.414,1.414,1.912,141.409,44,89,13,7.40,2.53,0.00,16.27,none,0,1,0,25.07,4.32,-0.06,-0.01,0.35,1751309705.14,146,0.069,0.017,0.024,0.061
197,13.177,12.673,18.686,0.730,1.468,1.276,155.112,18,81,48,7.65,2.62,0.00,17.63,none,0,1,0,25.05,4.29,-0.06,0.15,0.41,1751309705.20,147,0.066,0.017,0.024,0.057
198,14.732,14.522,19.766,1.555,1.849,1.080,224.316,11,87,50,7.93,2.72,0.00,8.63,none,0,1,0,25.02,4.24,-0.05,0.31,0.48,1751309705.26,148,0.070,0.017,0.025,0.116
199,15.006,15.560,21.246,0.274,1.038,1.480,169.609,28,93,22,8.17,2.81,0.00,8.27,none,0,1,0,24.99,4.19,-0.05,0.40,0.54,1751309705.38,143,0.075,0.019,0.024,0.121
200,15.500,16.755,22.067,0.494,1.195,0.821,153.376,24,101,12,8.37,2.89,0.00,8.68,none,0,1,0,24.96,4.13,-0.05,0.44,0.59,1751309705.50,137,0.070,0.019,0.024,0.115
201,15.637,17.538,22.454,0.137,0.783,0.387,133.191,41,85,20,8.57,2.96,0.00,8.37,none,0,1,0,24.93,4.07,-0.05,0.45,0.64,1751309705.61,146,0.072,0.018,0.028,0.119
202,15.364,18.163,23.297,-0.273,0.625,0.843,131.637,29,82,31,8.75,3.03,0.00,8.83,none,0,1,0,24.91,3.99,-0.05,0.45,0.69,1751309705.73,142,0.070,0.018,0.024,0.113
203,15.574,18.486,23.396,0.210,0.324,0.100,163.203,42,65,37,8.91,3.09,0.00,8.99,none,0,1,0,24.89,3.92,-0.05,0.45,0.73,1751309705.85,144,0.064,0.020,0.024,0.111
204,15.905,18.324,22.844,0.332,-0.162,-0.552,123.718,43,58,42,9.06,3.15,0.00,8.70,none,0,1,0,24.87,3.84,-0.05,0.44,0.76,1751309705.96,143,0.073,0.019,0.022,0.115
205,16.236,17.854,19.501,0.331,-0.470,-3.344,124.136,43,47,56,9.21,3.20,0.00,7.62,none,0,1,0,24.86,3.73,-0.05,0.44,0.80,1751309706.07,146,0.087,0.019,0.023,0.131
206,16.644,17.385,18.396,0.407,-0.469,-1.105,145.814,32,59,58,9.31,3.24,0.00,9.07,none,0,1,0,24.84,3.65,-0.05,0.44,0.83,1751309706.20,149,0.066,0.021,0.022,0.110
207,17.082,16.906,17.648,0.438,-0.479,-0.747,118.100,29,56,60,9.42,3.28,0.00,7.75,none,0,1,0,24.83,3.54,-0.04,0.43,0.86,1751309706.31,145,0.083,0.021,0.023,0.129
208,16.958,16.272,17.169,-0.124,-0.634,-0.479,162.464,26,47,76,9.50,3.31,0.00,8.97,none,0,1,0,24.82,3.44,-0.04,0.43,0.88,1751309706.44,149,0.067,0.020,0.023,0.112
209,17.680,16.076,16.329,0.722,-0.196,-0.840,143.355,32,53,62,9.58,3.34,0.00,8.46,none,0,1,0,24.82,3.34,-0.04,0.43,0.89,1751309706.55,147,0.069,0.022,0.023,0.118
210,17.526,16.140,15.812,-0.154,0.064,-0.517,120.273,69,26,46,9.64,3.36,0.00,8.77,none,0,1,0,24.81,3.24,-0.04,0.43,0.91,1751309706.67,141,0.069,0.022,0.022,0.114
211,17.351,16.544,15.579,-0.176,0.404,-0.233,127.270,83,33,32,9.69,3.39,0.00,7.95,none,0,1,0,24.81,3.12,-0.04,0.43,0.92,1751309706.79,148,0.078,0.023,0.025,0.126
212,17.416,17.001,15.514,0.065,0.457,-0.065,134.064,63,37,34,9.74,3.40,0.00,7.41,none,0,1,0,24.80,3.00,-0.04,0.43,0.94,1751309706.91,134,0.091,0.019,0.024,0.135
213,17.266,16.892,15.791,-0.150,-0.108,0.277,130.159,74,57,17,9.78,3.42,0.00,7.64,none,0,1,0,24.80,2.87,-0.04,0.43,0.95,1751309707.05,148,0.085,0.018,0.025,0.131
214,17.249,17.005,16.560,-0.017,0.113,0.770,139.418,65,58,21,9.82,3.43,0.00,7.80,none,0,1,0,24.80,2.75,-0.04,0.43,0.95,1751309707.18,144,0.081,0.021,0.024,0.128
215,16.971,17.244,17.056,-0.278,0.239,0.495,138.377,38,78,31,9.84,3.44,0.00,8.78,none,0,1,0,24.79,2.64,-0.03,0.43,0.96,1751309707.31,147,0.068,0.020,0.023,0.114
216,17.056,17.204,17.393,0.085,-0.040,0.337,122.968,30,89,27,9.86,3.45,0.00,7.46,none,0,1,0,24.79,2.51,-0.03,0.43,0.97,1751309707.42,146,0.088,0.019,0.023,0.134
217,16.936,17.517,17.645,-0.120,0.313,0.252,139.237,30,76,43,9.88,3.46,0.00,8.11,none,0,1,0,24.79,2.40,-0.03,0.43,0.97,1751309707.55,149,0.081,0.019,0.025,0.123
218,16.031,17.388,17.389,-0.905,-0.129,-0.256,108.823,23,66,59,9.90,3.46,0.00,8.40,none,0,1,0,24.79,2.28,-0.03,0.43,0.97,1751309707.68,148,0.074,0.020,0.022,0.119
219,15.397,17.309,17.336,-0.635,-0.079,-0.053,98.677,22,51,68,9.91,3.47,0.00,8.03,none,0,1,0,24.79,2.16,-0.03,0.43,0.98,1751309707.80,141,0.080,0.019,0.023,0.124
220,15.591,16.824,17.316,0.194,-0.485,-0.020,124.967,40,58,50,9.92,3.47,0.00,8.70,none,0,1,0,24.79,2.05,-0.03,0.43,0.98,1751309707.92,148,0.070,0.019,0.025,0.115
221,15.877,16.292,17.463,0.286,-0.532,0.147,126.761,70,34,42,9.93,3.47,0.00,8.75,none,0,1,0,24.79,1.94,-0.03,0.43,0.98,1751309708.04,146,0.070,0.019,0.023,0.114
222,16.222,16.004,17.475,0.345,-0.287,0.012,147.161,79,31,38,9.94,3.48,0.00,8.40,none,0,1,0,24.79,1.82,-0.03,0.43,0.98,1751309708.15,148,0.074,0.021,0.022,0.119
223,16.139,16.164,16.721,-0.083,0.160,-0.755,115.961,70,37,38,9.94,3.48,0.00,8.34,none,0,1,0,24.79,1.70,-0.03,0.43,0.99,1751309708.27,145,0.075,0.021,0.023,0.120
224,15.814,16.169,15.670,-0.325,0.005,-1.051,114.229,53,63,30,9.95,3.48,0.00,8.17,none,0,1,0,24.79,1.58,-0.03,0.43,0.99,1751309708.39,146,0.072,0.024,0.025,0.122
225,15.848,16.171,15.169,0.035,0.002,-0.501,126.567,38,64,47,9.95,3.48,0.00,8.59,none,0,1,0,24.79,1.47,-0.03,0.43,0.99,1751309708.51,149,0.074,0.017,0.022,0.116
226,16.000,16.455,14.868,0.152,0.284,-0.301,147.230,45,48,51,9.96,3.48,0.00,8.41,none,0,1,0,24.79,1.35,-0.03,0.43,0.99,1751309708.63,144,0.072,0.020,0.024,0.119
227,16.205,16.160,14.568,0.205,-0.295,-0.300,136.038,11,82,53,9.96,3.48,0.00,8.91,none,0,1,0,24.79,1.24,-0.03,0.43,0.99,1751309708.75,146,0.068,0.019,0.024,0.112
228,15.923,16.355,15.129,-0.282,0.195,0.561,115.243,71,54,23,9.96,3.49,0.00,8.42,none,0,1,0,24.79,1.12,-0.03,0.43,0.99,1751309708.86,148,0.073,0.022,0.023,0.119
229,15.458,16.351,15.435,-0.465,-0.004,0.307,97.847,103,33,13,9.96,3.49,0.00,7.33,none,0,1,0,24.79,0.99,-0.03,0.43,0.99,1751309708.98,149,0.088,0.021,0.024,0.137
230,14.745,16.686,15.323,-0.713,0.334,-0.112,84.352,99,13,36,9.97,3.49,0.00,8.18,resume,0,0,0,24.79,0.87,-0.03,0.43,0.99,1751309709.11,148,0.072,0.022,0.026,0.122
231,14.012,16.557,15.451,-0.733,-0.129,0.128,114.817,76,21,49,8.28,2.86,0.00,1.58,dodge_left,0,1,0,24.89,0.37,-0.01,0.72,0.57,1751309709.24,146,0.077,0.020,0.024,0.633
232,13.444,18.034,15.390,-0.568,1.478,-0.061,113.704,104,9,34,8.27,2.85,0.00,17.21,resume,0,0,0,24.89,0.36,-0.01,0.72,0.57,1751309709.87,147,0.087,0.018,0.023,0.058
233,12.943,16.707,16.811,-0.501,-1.327,1.421,68.622,144,4,2,8.11,2.79,0.00,16.27,none,0,0,0,24.90,0.32,-0.00,0.39,0.53,1751309709.93,150,0.081,0.018,0.023,0.061
234,12.763,17.747,17.483,-0.180,1.041,0.673,94.830,141,5,3,8.10,2.79,0.00,11.06,none,0,0,0,24.93,0.27,0.01,-0.03,0.52,1751309709.99,149,0.080,0.019,0.026,0.090
235,12.476,18.206,17.239,-0.287,0.459,-0.244,107.943,113,10,21,8.38,2.89,0.00,9.10,none,0,0,0,24.97,0.22,0.02,-0.18,0.60,1751309710.08,144,0.064,0.019,0.024,0.110
236,12.027,17.571,17.276,-0.449,-0.635,0.037,94.689,103,15,30,8.88,3.08,0.00,9.09,none,0,0,0,25.03,0.19,0.03,-0.20,0.72,1751309710.19,148,0.067,0.018,0.024,0.110
237,10.616,17.062,17.493,-1.411,-0.509,0.217,95.480,90,11,46,9.43,3.29,0.00,9.24,none,0,0,0,25.11,0.15,0.04,-0.13,0.86,1751309710.30,147,0.065,0.018,0.024,0.108
238,10.323,16.169,16.969,-0.293,-0.893,-0.524,71.311,86,7,55,10.07,3.53,0.00,7.83,none,0,0,0,25.23,0.12,0.06,-0.03,1.02,1751309710.41,148,0.083,0.020,0.023,0.128
239,10.449,15.269,16.983,0.126,-0.900,0.014,106.843,83,8,55,10.66,3.75,0.00,8.11,none,0,0,1,25.36,0.10,0.07,0.05,1.16,1751309710.53,146,0.078,0.021,0.024,0.123
240,10.705,14.324,17.125,0.256,-0.945,0.142,108.146,87,9,51,11.15,3.93,0.00,8.06,none,0,0,1,25.51,0.08,0.08,0.09,1.29,1751309710.66,147,0.082,0.017,0.022,0.124
241,11.166,14.474,16.921,0.461,0.151,-0.204,153.955,87,5,58,11.55,4.08,0.00,9.08,none,0,0,1,25.65,0.06,0.08,0.10,1.39,1751309710.78,150,0.067,0.018,0.024,0.110
242,11.332,11.745,16.917,0.166,-2.730,-0.004,111.052,75,3,66,11.97,4.24,0.00,7.53,none,0,0,1,25.84,0.04,0.09,0.07,1.49,1751309710.89,144,0.088,0.018,0.026,0.133
243,11.635,12.121,16.042,0.303,0.376,-0.875,100.830,68,5,77,12.29,4.36,0.00,8.05,none,0,0,1,26.03,0.03,0.09,0.04,1.57,1751309711.02,150,0.076,0.021,0.024,0.124
244,11.557,10.230,15.242,-0.078,-1.891,-0.800,64.305,55,3,86,12.58,4.47,0.00,7.31,none,0,0,1,26.25,0.02,0.09,0.00,1.65,1751309711.15,144,0.093,0.019,0.024,0.137
245,11.508,9.771,15.057,-0.050,-0.459,-0.185,108.078,81,9,56,12.79,4.55,0.00,8.78,none,0,0,1,26.44,0.01,0.08,-0.02,1.70,1751309711.29,146,0.071,0.020,0.021,0.114
246,11.748,9.318,14.594,0.240,-0.453,-0.463,123.657,96,7,45,12.98,4.62,0.00,8.37,none,0,0,1,26.64,0.00,0.08,-0.02,1.74,1751309711.40,148,0.074,0.021,0.022,0.119
247,12.646,9.120,14.118,0.899,-0.199,-0.476,112.433,84,4,60,13.12,4.67,0.00,8.92,none,0,0,1,26.84,-0.00,0.07,-0.02,1.78,1751309711.52,148,0.069,0.019,0.022,0.112
248,13.194,9.162,13.964,0.547,0.043,-0.153,101.493,55,4,85,13.25,4.72,0.00,8.55,none,0,0,1,27.05,-0.01,0.07,-0.02,1.81,1751309711.63,144,0.075,0.016,0.023,0.117
249,13.270,8.578,13.530,0.076,-0.584,-0.434,88.139,64,2,82,13.36,4.76,0.00,8.44,none,0,0,1,27.26,-0.01,0.06,-0.01,1.84,1751309711.75,148,0.074,0.019,0.025,0.119
250,13.775,8.381,13.560,0.505,-0.197,0.030,120.858,71,4,69,13.44,4.79,0.00,8.71,none,0,0,0,27.47,-0.01,0.06,0.00,1.86,1751309711.87,144,0.071,0.018,0.024,0.115
251,14.332,6.973,13.527,0.557,-1.408,-0.033,128.993,69,2,74,13.53,4.82,0.00,7.19,resume_reinforce,0,0,1,27.73,-0.02,0.05,0.01,1.88,1751309711.98,145,0.090,0.022,0.024,0.139
252,14.643,6.735,13.591,0.311,-0.238,0.064,150.716,48,5,93,13.59,4.85,0.00,8.69,none,0,0,0,27.95,-0.02,0.05,0.01,1.90,1751309712.12,146,0.071,0.019,0.022,0.115
